survey_id,cache_id,wb_region_code,pcn_region_code,country_code,reporting_year,surveyid_year,survey_year,survey_time,survey_acronym,survey_coverage,survey_comparability,comparable_spell,welfare_type,survey_mean_lcu,survey_mean_ppp,predicted_mean_ppp,ppp,cpi,reporting_pop,reporting_gdp,reporting_pce,pop_data_level,gdp_data_level,pce_data_level,cpi_data_level,ppp_data_level,reporting_level,distribution_type,gd_type,is_interpolated,is_used_for_line_up,is_used_for_aggregation,estimation_type,display_cp,interpolation_id
MMR_2015_MPLCS_V01_M_V04_A_PIP_PC-GPWG,MMR_2015_MPLCS_D1_CON_GPWG,EAP,EAP,MMR,1994,2015,2015,2015,MPLCS,national,0,2015 - 2017,consumption,2118.8521,6.1328106,1.0834657,296.1449,1.1666399,43383421,216.57784,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,MMR_1994_national
MMR_2015_MPLCS_V01_M_V04_A_PIP_PC-GPWG,MMR_2015_MPLCS_D1_CON_GPWG,EAP,EAP,MMR,1995,2015,2015,2015,MPLCS,national,0,2015 - 2017,consumption,2118.8521,6.1328106,1.1461838,296.1449,1.1666399,43901598,229.11479,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,MMR_1995_national
MMR_2015_MPLCS_V01_M_V04_A_PIP_PC-GPWG,MMR_2015_MPLCS_D1_CON_GPWG,EAP,EAP,MMR,1996,2015,2015,2015,MPLCS,national,0,2015 - 2017,consumption,2118.8521,6.1328106,1.2056415,296.1449,1.1666399,44452203,241,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,MMR_1996_national
MMR_2015_MPLCS_V01_M_V04_A_PIP_PC-GPWG,MMR_2015_MPLCS_D1_CON_GPWG,EAP,EAP,MMR,1997,2015,2015,2015,MPLCS,national,0,2015 - 2017,consumption,2118.8521,6.1328106,1.2612225,296.1449,1.1666399,45027223,252.11026,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,MMR_1997_national
MMR_2015_MPLCS_V01_M_V04_A_PIP_PC-GPWG,MMR_2015_MPLCS_D1_CON_GPWG,EAP,EAP,MMR,1998,2015,2015,2015,MPLCS,national,0,2015 - 2017,consumption,2118.8521,6.1328106,1.3257084,296.1449,1.1666399,45611220,265.00058,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,MMR_1998_national
MMR_2015_MPLCS_V01_M_V04_A_PIP_PC-GPWG,MMR_2015_MPLCS_D1_CON_GPWG,EAP,EAP,MMR,1999,2015,2015,2015,MPLCS,national,0,2015 - 2017,consumption,2118.8521,6.1328106,1.4342508,296.1449,1.1666399,46181075,286.69754,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,MMR_1999_national
MMR_2015_MPLCS_V01_M_V04_A_PIP_PC-GPWG,MMR_2015_MPLCS_D1_CON_GPWG,EAP,EAP,MMR,2000,2015,2015,2015,MPLCS,national,0,2015 - 2017,consumption,2118.8521,6.1328106,1.5943204,296.1449,1.1666399,46719698,318.6944,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,MMR_2000_national
MMR_2015_MPLCS_V01_M_V04_A_PIP_PC-GPWG,MMR_2015_MPLCS_D1_CON_GPWG,EAP,EAP,MMR,2001,2015,2015,2015,MPLCS,national,0,2015 - 2017,consumption,2118.8521,6.1328106,1.7709807,296.1449,1.1666399,47225119,354.00769,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,MMR_2001_national
MMR_2015_MPLCS_V01_M_V04_A_PIP_PC-GPWG,MMR_2015_MPLCS_D1_CON_GPWG,EAP,EAP,MMR,2002,2015,2015,2015,MPLCS,national,0,2015 - 2017,consumption,2118.8521,6.1328106,1.9649051,296.1449,1.1666399,47702163,392.77191,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,MMR_2002_national
MMR_2015_MPLCS_V01_M_V04_A_PIP_PC-GPWG,MMR_2015_MPLCS_D1_CON_GPWG,EAP,EAP,MMR,2003,2015,2015,2015,MPLCS,national,0,2015 - 2017,consumption,2118.8521,6.1328106,2.2036633,296.1449,1.1666399,48148907,440.49817,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,MMR_2003_national
MMR_2015_MPLCS_V01_M_V04_A_PIP_PC-GPWG,MMR_2015_MPLCS_D1_CON_GPWG,EAP,EAP,MMR,2004,2015,2015,2015,MPLCS,national,0,2015 - 2017,consumption,2118.8521,6.1328106,2.4837224,296.1449,1.1666399,48564489,496.48016,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,MMR_2004_national
MMR_2015_MPLCS_V01_M_V04_A_PIP_PC-GPWG,MMR_2015_MPLCS_D1_CON_GPWG,EAP,EAP,MMR,2005,2015,2015,2015,MPLCS,national,0,2015 - 2017,consumption,2118.8521,6.1328106,2.7973053,296.1449,1.1666399,48949931,559.16339,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,MMR_2005_national
MMR_2015_MPLCS_V01_M_V04_A_PIP_PC-GPWG,MMR_2015_MPLCS_D1_CON_GPWG,EAP,EAP,MMR,2006,2015,2015,2015,MPLCS,national,0,2015 - 2017,consumption,2118.8521,6.1328106,3.141428,296.1449,1.1666399,49301049,627.95129,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,MMR_2006_national
MMR_2015_MPLCS_V01_M_V04_A_PIP_PC-GPWG,MMR_2015_MPLCS_D1_CON_GPWG,EAP,EAP,MMR,2007,2015,2015,2015,MPLCS,national,0,2015 - 2017,consumption,2118.8521,6.1328106,3.4994876,296.1449,1.1666399,49621479,699.52509,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,MMR_2007_national
MMR_2015_MPLCS_V01_M_V04_A_PIP_PC-GPWG,MMR_2015_MPLCS_D1_CON_GPWG,EAP,EAP,MMR,2008,2015,2015,2015,MPLCS,national,0,2015 - 2017,consumption,2118.8521,6.1328106,3.8566051,296.1449,1.1666399,49929642,770.91058,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,MMR_2008_national
MMR_2015_MPLCS_V01_M_V04_A_PIP_PC-GPWG,MMR_2015_MPLCS_D1_CON_GPWG,EAP,EAP,MMR,2009,2015,2015,2015,MPLCS,national,0,2015 - 2017,consumption,2118.8521,6.1328106,4.2267823,296.1449,1.1666399,50250366,844.90662,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,MMR_2009_national
MMR_2015_MPLCS_V01_M_V04_A_PIP_PC-GPWG,MMR_2015_MPLCS_D1_CON_GPWG,EAP,EAP,MMR,2010,2015,2015,2015,MPLCS,national,0,2015 - 2017,consumption,2118.8521,6.1328106,4.5907192,296.1449,1.1666399,50600827,917.65527,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,MMR_2010_national
MMR_2015_MPLCS_V01_M_V04_A_PIP_PC-GPWG,MMR_2015_MPLCS_D1_CON_GPWG,EAP,EAP,MMR,2011,2015,2015,2015,MPLCS,national,0,2015 - 2017,consumption,2118.8521,6.1328106,4.8851004,296.1449,1.1666399,50990612,976.50018,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,MMR_2011_national
MMR_2015_MPLCS_V01_M_V04_A_PIP_PC-GPWG,MMR_2015_MPLCS_D1_CON_GPWG,EAP,EAP,MMR,2012,2015,2015,2015,MPLCS,national,0,2015 - 2017,consumption,2118.8521,6.1328106,5.1766329,296.1449,1.1666399,51413703,1034.7756,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,MMR_2012_national
MMR_2015_MPLCS_V01_M_V04_A_PIP_PC-GPWG,MMR_2015_MPLCS_D1_CON_GPWG,EAP,EAP,MMR,2013,2015,2015,2015,MPLCS,national,0,2015 - 2017,consumption,2118.8521,6.1328106,5.5427113,296.1449,1.1666399,51852464,1107.9524,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,MMR_2013_national
MMR_2015_MPLCS_V01_M_V04_A_PIP_PC-GPWG,MMR_2015_MPLCS_D1_CON_GPWG,EAP,EAP,MMR,2014,2015,2015,2015,MPLCS,national,0,2015 - 2017,consumption,2118.8521,6.1328106,5.8776731,296.1449,1.1666399,52280816,1174.9091,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,MMR_2014_national
MMR_2015_MPLCS_V01_M_V04_A_PIP_PC-GPWG,MMR_2015_MPLCS_D1_CON_GPWG,EAP,EAP,MMR,2015,2015,2015,2015,MPLCS,national,0,2015 - 2017,consumption,2118.8521,6.1328106,6.1328106,296.1449,1.1666399,52680724,1225.9094,639.06207,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,survey,1,MMR_2015_national
MMR_2015_MPLCS_V01_M_V04_A_PIP_PC-GPWG,MMR_2015_MPLCS_D1_CON_GPWG,EAP,EAP,MMR,2016,2015,2015,2015,MPLCS,national,0,2015 - 2017,consumption,2118.8521,6.1328106,6.2216673,296.1449,1.1666399,53045199,1330.0939,668.27039,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,MMR_2016_national
MMR_2017_MLCS_V01_M_V01_A_PIP_PC-GPWG,MMR_2017_MLCS_D1_CON_GPWG,EAP,EAP,MMR,2016,2017,2017,2017,MLCS,national,0,2015 - 2017,consumption,2536.6724,6.2905931,6.2216673,296.1449,1.3616595,53045199,1330.0939,668.27039,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,MMR_2016_national
MMR_2017_MLCS_V01_M_V01_A_PIP_PC-GPWG,MMR_2017_MLCS_D1_CON_GPWG,EAP,EAP,MMR,2017,2017,2017,2017,MLCS,national,0,2015 - 2017,consumption,2536.6724,6.2905931,6.2905931,296.1449,1.3616595,53382521,1400.0254,690.92725,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,survey,1,MMR_2017_national
MMR_2017_MLCS_V01_M_V01_A_PIP_PC-GPWG,MMR_2017_MLCS_D1_CON_GPWG,EAP,EAP,MMR,2018,2017,2017,2017,MLCS,national,0,2015 - 2017,consumption,2536.6724,6.2905931,6.6582313,296.1449,1.3616595,53708318,1481.8464,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,MMR_2018_national
MMR_2017_MLCS_V01_M_V01_A_PIP_PC-GPWG,MMR_2017_MLCS_D1_CON_GPWG,EAP,EAP,MMR,2019,2017,2017,2017,MLCS,national,0,2015 - 2017,consumption,2536.6724,6.2905931,7.00071,296.1449,1.3616595,54045422,1558.068,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,MMR_2019_national
MNE_2005_HBS_V01_M_V02_A_PIP_PC-GPWG,MNE_2005_HBS_D1_CON_GPWG,ECA,ECA,MNE,1981,2005,2005,2005,HBS,national,0,2005 - 2014,consumption,4.4217896,12.614281,16.837208,.4411293,.79463863,579445,6688.4829,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,0,MNE_1981_national
MNE_2005_HBS_V01_M_V02_A_PIP_PC-GPWG,MNE_2005_HBS_D1_CON_GPWG,ECA,ECA,MNE,1982,2005,2005,2005,HBS,national,0,2005 - 2014,consumption,4.4217896,12.614281,17.179024,.4411293,.79463863,587001,6824.2676,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,0,MNE_1982_national
MNE_2005_HBS_V01_M_V02_A_PIP_PC-GPWG,MNE_2005_HBS_D1_CON_GPWG,ECA,ECA,MNE,1983,2005,2005,2005,HBS,national,0,2005 - 2014,consumption,4.4217896,12.614281,16.782076,.4411293,.79463863,594506,6666.582,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,0,MNE_1983_national
MNE_2005_HBS_V01_M_V02_A_PIP_PC-GPWG,MNE_2005_HBS_D1_CON_GPWG,ECA,ECA,MNE,1984,2005,2005,2005,HBS,national,0,2005 - 2014,consumption,4.4217896,12.614281,17.262823,.4411293,.79463863,600884,6857.5566,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,0,MNE_1984_national
MNE_2005_HBS_V01_M_V02_A_PIP_PC-GPWG,MNE_2005_HBS_D1_CON_GPWG,ECA,ECA,MNE,1985,2005,2005,2005,HBS,national,0,2005 - 2014,consumption,4.4217896,12.614281,17.209898,.4411293,.79463863,605398,6836.5317,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,0,MNE_1985_national
MNE_2005_HBS_V01_M_V02_A_PIP_PC-GPWG,MNE_2005_HBS_D1_CON_GPWG,ECA,ECA,MNE,1986,2005,2005,2005,HBS,national,0,2005 - 2014,consumption,4.4217896,12.614281,17.68844,.4411293,.79463863,607711,7026.6304,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,0,MNE_1986_national
MNE_2005_HBS_V01_M_V02_A_PIP_PC-GPWG,MNE_2005_HBS_D1_CON_GPWG,ECA,ECA,MNE,1987,2005,2005,2005,HBS,national,0,2005 - 2014,consumption,4.4217896,12.614281,16.742382,.4411293,.79463863,608144,6650.814,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,0,MNE_1987_national
MNE_2005_HBS_V01_M_V02_A_PIP_PC-GPWG,MNE_2005_HBS_D1_CON_GPWG,ECA,ECA,MNE,1988,2005,2005,2005,HBS,national,0,2005 - 2014,consumption,4.4217896,12.614281,16.096239,.4411293,.79463863,607413,6394.1372,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,0,MNE_1988_national
MNE_2005_HBS_V01_M_V02_A_PIP_PC-GPWG,MNE_2005_HBS_D1_CON_GPWG,ECA,ECA,MNE,1989,2005,2005,2005,HBS,national,0,2005 - 2014,consumption,4.4217896,12.614281,16.049927,.4411293,.79463863,606571,6375.7407,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,0,MNE_1989_national
MNE_2005_HBS_V01_M_V02_A_PIP_PC-GPWG,MNE_2005_HBS_D1_CON_GPWG,ECA,ECA,MNE,1990,2005,2005,2005,HBS,national,0,2005 - 2014,consumption,4.4217896,12.614281,14.565784,.4411293,.79463863,606372,5786.1729,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,0,MNE_1990_national
MNE_2005_HBS_V01_M_V02_A_PIP_PC-GPWG,MNE_2005_HBS_D1_CON_GPWG,ECA,ECA,MNE,1991,2005,2005,2005,HBS,national,0,2005 - 2014,consumption,4.4217896,12.614281,13.38203,.4411293,.79463863,607105,5315.9336,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,0,MNE_1991_national
MNE_2005_HBS_V01_M_V02_A_PIP_PC-GPWG,MNE_2005_HBS_D1_CON_GPWG,ECA,ECA,MNE,1992,2005,2005,2005,HBS,national,0,2005 - 2014,consumption,4.4217896,12.614281,10.15591,.4411293,.79463863,608516,4034.3762,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,0,MNE_1992_national
MNE_2005_HBS_V01_M_V02_A_PIP_PC-GPWG,MNE_2005_HBS_D1_CON_GPWG,ECA,ECA,MNE,1993,2005,2005,2005,HBS,national,0,2005 - 2014,consumption,4.4217896,12.614281,6.5756731,.4411293,.79463863,610170,2612.1479,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,0,MNE_1993_national
MNE_2005_HBS_V01_M_V02_A_PIP_PC-GPWG,MNE_2005_HBS_D1_CON_GPWG,ECA,ECA,MNE,1994,2005,2005,2005,HBS,national,0,2005 - 2014,consumption,4.4217896,12.614281,6.7788134,.4411293,.79463863,611389,2692.8442,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,0,MNE_1994_national
MNE_2005_HBS_V01_M_V02_A_PIP_PC-GPWG,MNE_2005_HBS_D1_CON_GPWG,ECA,ECA,MNE,1995,2005,2005,2005,HBS,national,0,2005 - 2014,consumption,4.4217896,12.614281,7.8751655,.4411293,.79463863,611712,3128.3638,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,0,MNE_1995_national
MNE_2005_HBS_V01_M_V02_A_PIP_PC-GPWG,MNE_2005_HBS_D1_CON_GPWG,ECA,ECA,MNE,1996,2005,2005,2005,HBS,national,0,2005 - 2014,consumption,4.4217896,12.614281,10.283509,.4411293,.79463863,611003,4085.0645,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,0,MNE_1996_national
MNE_2005_HBS_V01_M_V02_A_PIP_PC-GPWG,MNE_2005_HBS_D1_CON_GPWG,ECA,ECA,MNE,1997,2005,2005,2005,HBS,national,0,2005 - 2014,consumption,4.4217896,12.614281,11.294774,.4411293,.79463863,609520,4486.7837,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,0,MNE_1997_national
MNE_2005_HBS_V01_M_V02_A_PIP_PC-GPWG,MNE_2005_HBS_D1_CON_GPWG,ECA,ECA,MNE,1998,2005,2005,2005,HBS,national,0,2005 - 2014,consumption,4.4217896,12.614281,11.884446,.4411293,.79463863,607662,4721.0273,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,0,MNE_1998_national
MNE_2005_HBS_V01_M_V02_A_PIP_PC-GPWG,MNE_2005_HBS_D1_CON_GPWG,ECA,ECA,MNE,1999,2005,2005,2005,HBS,national,0,2005 - 2014,consumption,4.4217896,12.614281,10.796821,.4411293,.79463863,606001,4288.9741,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,0,MNE_1999_national
MNE_2005_HBS_V01_M_V02_A_PIP_PC-GPWG,MNE_2005_HBS_D1_CON_GPWG,ECA,ECA,MNE,2000,2005,2005,2005,HBS,national,0,2005 - 2014,consumption,4.4217896,12.614281,11.150861,.4411293,.79463863,604950,4429.6147,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,0,MNE_2000_national
MNE_2005_HBS_V01_M_V02_A_PIP_PC-GPWG,MNE_2005_HBS_D1_CON_GPWG,ECA,ECA,MNE,2001,2005,2005,2005,HBS,national,0,2005 - 2014,consumption,4.4217896,12.614281,11.228233,.4411293,.79463863,607389,4460.3506,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,0,MNE_2001_national
MNE_2005_HBS_V01_M_V02_A_PIP_PC-GPWG,MNE_2005_HBS_D1_CON_GPWG,ECA,ECA,MNE,2002,2005,2005,2005,HBS,national,0,2005 - 2014,consumption,4.4217896,12.614281,11.39625,.4411293,.79463863,609828,4527.0942,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,0,MNE_2002_national
MNE_2005_HBS_V01_M_V02_A_PIP_PC-GPWG,MNE_2005_HBS_D1_CON_GPWG,ECA,ECA,MNE,2003,2005,2005,2005,HBS,national,0,2005 - 2014,consumption,4.4217896,12.614281,11.632655,.4411293,.79463863,612267,4621.0049,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,0,MNE_2003_national
MNE_2005_HBS_V01_M_V02_A_PIP_PC-GPWG,MNE_2005_HBS_D1_CON_GPWG,ECA,ECA,MNE,2004,2005,2005,2005,HBS,national,0,2005 - 2014,consumption,4.4217896,12.614281,12.126014,.4411293,.79463863,613353,4816.9888,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,0,MNE_2004_national
MNE_2005_HBS_V01_M_V02_A_PIP_PC-GPWG,MNE_2005_HBS_D1_CON_GPWG,ECA,ECA,MNE,2005,2005,2005,2005,HBS,national,0,2005 - 2014,consumption,4.4217896,12.614281,12.614281,.4411293,.79463863,614261,5010.9497,,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,survey,0,MNE_2005_national
MNE_2006_HBS_V01_M_V03_A_PIP_PC-GPWG,MNE_2006_HBS_D1_CON_GPWG,ECA,ECA,MNE,2006,2006,2006,2006,HBS,national,0,2005 - 2014,consumption,4.7105479,13.056207,13.056207,.4411293,.81787795,615025,5433.4507,4656.2778,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,survey,0,MNE_2006_national
MNE_2007_HBS_V01_M_V03_A_PIP_PC-GPWG,MNE_2007_HBS_D1_CON_GPWG,ECA,ECA,MNE,2007,2007,2007,2007,HBS,national,0,2005 - 2014,consumption,6.0464344,16.060699,16.060699,.4411293,.85343212,615875,5795.4673,5198.376,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,survey,0,MNE_2007_national
MNE_2008_HBS_V01_M_V03_A_PIP_PC-GPWG,MNE_2008_HBS_D1_CON_GPWG,ECA,ECA,MNE,2008,2008,2008,2008,HBS,national,0,2005 - 2014,consumption,6.9148121,16.888124,16.888124,.4411293,.92818189,616969,6203.041,5768.0049,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,survey,0,MNE_2008_national
MNE_2009_HBS_V01_M_V03_A_PIP_PC-GPWG,MNE_2009_HBS_D1_CON_GPWG,ECA,ECA,MNE,2009,2009,2009,2009,HBS,national,0,2005 - 2014,consumption,7.019444,16.569258,16.569258,.4411293,.96035933,618294,5831.0459,4935.6494,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,survey,0,MNE_2009_national
MNE_2010_HBS_V01_M_V03_A_PIP_PC-GPWG,MNE_2010_HBS_D1_CON_GPWG,ECA,ECA,MNE,2010,2010,2010,2010,HBS,national,0,2005 - 2014,consumption,6.3872266,14.978817,14.978817,.4411293,.96664923,619428,5979.519,5024.9556,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,survey,0,MNE_2010_national
MNE_2011_HBS_V01_M_V03_A_PIP_PC-GPWG,MNE_2011_HBS_D1_CON_GPWG,ECA,ECA,MNE,2011,2011,2011,2011,HBS,national,0,2005 - 2014,consumption,6.5060215,14.748559,14.748559,.4411293,1,620079,6166.0845,5042.9258,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,survey,0,MNE_2011_national
MNE_2012_HBS_V01_M_V05_A_PIP_PC-GPWG,MNE_2012_HBS_D1_CON_GPWG,ECA,ECA,MNE,2012,2012,2012,2012,HBS,national,0,2005 - 2014,consumption,6.3560739,13.835139,13.835139,.4411293,1.0414525,620601,5993.0879,4841.9209,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,survey,0,MNE_2012_national
MNE_2013_HBS_V01_M_V05_A_PIP_PC-GPWG,MNE_2013_HBS_D1_CON_GPWG,ECA,ECA,MNE,2013,2013,2013,2013,HBS,national,0,2005 - 2014,consumption,6.6044574,14.065522,14.065522,.4411293,1.0644258,621207,6199.7275,4914.0376,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,survey,0,MNE_2013_national
MNE_2014_HBS_V01_M_V04_A_PIP_PC-GPWG,MNE_2014_HBS_D1_CON_GPWG,ECA,ECA,MNE,2014,2014,2014,2014,HBS,national,0,2005 - 2014,consumption,6.8886495,14.77575,14.77575,.4411293,1.056863,621810,6304.1929,5049.6235,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,survey,0,MNE_2014_national
MNE_2016_SILC-C_V01_M_V02_A_PIP_PC-GPWG,MNE_2016_SILC-C_D1_INC_GPWG,ECA,ECA,MNE,2015,2016,2015,2016,SILC-C,national,1,2012 - 2018,income,6.6455112,14.036845,14.036845,.4411293,1.0732304,622159,6514.2725,5159.1035,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,survey,1,MNE_2015_national
MNE_2017_SILC-C_V01_M_V01_A_PIP_PC-GPWG,MNE_2017_SILC-C_D1_INC_GPWG,ECA,ECA,MNE,2016,2017,2016,2017,SILC-C,national,1,2012 - 2018,income,7.2402005,15.334581,15.334581,.4411293,1.0703179,622303,6704.8452,5434.4595,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,survey,1,MNE_2016_national
MNE_2018_SILC-C_V01_M_V01_A_PIP_PC-GPWG,MNE_2018_SILC-C_D1_INC_GPWG,ECA,ECA,MNE,2017,2018,2017,2018,SILC-C,national,1,2012 - 2018,income,7.3076615,15.117627,15.117627,.4411293,1.095794,622373,7020.2871,5647.6797,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,survey,1,MNE_2017_national
MNE_2019_SILC-C_V01_M_V01_A_PIP_PC-GPWG,MNE_2019_SILC-C_D1_INC_GPWG,ECA,ECA,MNE,2018,2019,2018,2019,SILC-C,national,1,2012 - 2018,income,7.2921233,14.701591,14.701591,.4411293,1.1244075,622227,7378.5005,5908.3262,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,survey,1,MNE_2018_national
MNE_2019_SILC-C_V01_M_V01_A_PIP_PC-GPWG,MNE_2019_SILC-C_D1_INC_GPWG,ECA,ECA,MNE,2019,2019,2018,2019,SILC-C,national,1,2012 - 2018,income,7.2921233,14.701591,15.156672,.4411293,1.1244075,622028,7680.7412,6091.2158,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,MNE_2019_national
MNG_1995_LSMS_V01_M_V01_A_PIP_PC-GROUP,MNG_1995_LSMS_D1_CON_GROUP,EAP,EAP,MNG,1981,1995,1995,1995,LSMS,national,0,1995 - 1998,consumption,404.86423,4.7929111,4.7321568,580.63763,.14548051,1733475,1433.1913,,national,national,national,national,national,national,group,T05,TRUE,TRUE,FALSE,extrapolation,1,MNG_1981_national
MNG_1995_LSMS_V01_M_V01_A_PIP_PC-GROUP,MNG_1995_LSMS_D1_CON_GROUP,EAP,EAP,MNG,1982,1995,1995,1995,LSMS,national,0,1995 - 1998,consumption,404.86423,4.7929111,4.9992981,580.63763,.14548051,1777727,1514.0983,,national,national,national,national,national,national,group,T05,TRUE,TRUE,FALSE,extrapolation,1,MNG_1982_national
MNG_1995_LSMS_V01_M_V01_A_PIP_PC-GROUP,MNG_1995_LSMS_D1_CON_GROUP,EAP,EAP,MNG,1983,1995,1995,1995,LSMS,national,0,1995 - 1998,consumption,404.86423,4.7929111,5.1589556,580.63763,.14548051,1823214,1562.4526,,national,national,national,national,national,national,group,T05,TRUE,TRUE,FALSE,extrapolation,1,MNG_1983_national
MNG_1995_LSMS_V01_M_V01_A_PIP_PC-GROUP,MNG_1995_LSMS_D1_CON_GROUP,EAP,EAP,MNG,1984,1995,1995,1995,LSMS,national,0,1995 - 1998,consumption,404.86423,4.7929111,5.3252254,580.63763,.14548051,1871089,1612.8094,,national,national,national,national,national,national,group,T05,TRUE,TRUE,FALSE,extrapolation,1,MNG_1984_national
MNG_1995_LSMS_V01_M_V01_A_PIP_PC-GROUP,MNG_1995_LSMS_D1_CON_GROUP,EAP,EAP,MNG,1985,1995,1995,1995,LSMS,national,0,1995 - 1998,consumption,404.86423,4.7929111,5.4806495,580.63763,.14548051,1921889,1659.8815,,national,national,national,national,national,national,group,T05,TRUE,TRUE,FALSE,extrapolation,1,MNG_1985_national
MNG_1995_LSMS_V01_M_V01_A_PIP_PC-GROUP,MNG_1995_LSMS_D1_CON_GROUP,EAP,EAP,MNG,1986,1995,1995,1995,LSMS,national,0,1995 - 1998,consumption,404.86423,4.7929111,5.8293834,580.63763,.14548051,1976313,1765.4999,,national,national,national,national,national,national,group,T05,TRUE,TRUE,FALSE,extrapolation,1,MNG_1986_national
MNG_1995_LSMS_V01_M_V01_A_PIP_PC-GROUP,MNG_1995_LSMS_D1_CON_GROUP,EAP,EAP,MNG,1987,1995,1995,1995,LSMS,national,0,1995 - 1998,consumption,404.86423,4.7929111,5.8618245,580.63763,.14548051,2033351,1775.325,,national,national,national,national,national,national,group,T05,TRUE,TRUE,FALSE,extrapolation,1,MNG_1987_national
