country_code,data_level,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
LBY,urban,1885648,2003893,2127326,2256650,2392022,2532823,2676853,2821274,2922768,3016123,3105302,3191252,3275662,3359574,3443493,3526867,3608481,3686789,3760788,3829909,3895521,3959578,4024684,4092734,4164194,4238424,4314780,4392200,4469572,4547787,4626695,4703521,4774511,4837403,4890307,4935069,4977655,5026583,5087798,5163864,5252536,5349664,5448598,5544510
LCA,national,112685,114398,116148,117828,119435,120987,122571,124296,126246,128448,130868,133364,135787,138019,140001,141758,143402,145080,146871,148837,150920,153023,154988,156737,158184,159392,160530,161821,163408,165378,167644,170011,172223,174092,175538,176654,177505,178307,179131,180028,180955,181890,182795,183629
LCA,rural,83691,84657,85638,86556,87412,88215,89031,89937,90994,92219,93586,94990,96326,97512,98600,100125,101576,103058,104624,106322,108110,109919,111636,113205,114726,117426,120051,122769,125685,128882,132298,135786,139134,141972,143151,144061,144736,145352,145965,146618,147276,147917,148514,149031
LCA,urban,28994,29741,30510,31272,32023,32772,33540,34359,35252,36229,37282,38374,39461,40507,41401,41633,41826,42022,42247,42515,42810,43104,43352,43532,43458,41966,40479,39052,37723,36496,35346,34225,33089,32120,32387,32593,32769,32955,33166,33410,33679,33973,34281,34598
LIE,national,24451,24968,25463,25881,26229,26533,26790,27028,27286,27552,27835,28135,28449,28790,29166,29552,29987,30415,30884,31354,31830,32306,32765,33184,33543,33885,34172,34444,34718,34975,35217,35469,35723,35996,36299,36615,36940,37219,37465,37655,37805,37918,38020,38137
LIE,rural,19975,20400,20807,21152,21459,21746,21994,22228,22478,22736,23008,23295,23594,23916,24260,24606,24994,25376,25794,26246,26739,27233,27715,28163,28524,28834,29097,29348,29601,29839,30065,30300,30536,30790,31068,31355,31645,31892,32106,32269,32393,32481,32556,32639
LIE,urban,4476,4568,4656,4729,4770,4787,4796,4800,4808,4816,4827,4840,4855,4874,4906,4946,4993,5039,5090,5108,5091,5073,5050,5021,5019,5051,5075,5096,5117,5136,5152,5169,5187,5206,5231,5260,5295,5327,5359,5386,5412,5437,5464,5498
LKA,national,14273495,14533691,14788866,15035840,15272822,15501210,15724641,15948501,16176282,16408861,16643956,16878186,17106752,17325769,17535732,17736827,17924827,18094474,18242917,18367290,18470897,18564595,18663293,18777606,18911727,19062476,19224036,19387153,19544988,19695977,19842044,19983984,20123508,20261738,20398496,20425000,20585000,20778000,20970000,21203000,21444000,21670000,21803000,21919000
LKA,rural,11661588,11859347,12052334,12238121,12420470,12608684,12792939,12977455,13165391,13357305,13551176,13744582,13933278,14114438,14288114,14454805,14610706,14751882,14875639,14979994,15067265,15146667,15229994,15326282,15438588,15564702,15699501,15835620,15967669,16093977,16216506,16335508,16452578,16568834,16683726,16708467,16838942,16992664,17141717,17320519,17501735,17666251,17750912,17817298
LKA,urban,2611907,2674344,2736532,2797719,2852352,2892526,2931702,2971046,3010891,3051556,3092780,3133604,3173474,3211331,3247618,3282022,3314121,3342592,3367278,3387296,3403632,3417928,3433299,3451324,3473139,3497774,3524535,3551533,3577319,3602000,3625538,3648476,3670930,3692904,3714770,3716533,3746058,3785336,3828283,3882481,3942265,4003749,4052088,4101702
LSO,national,1228527,1265211,1302670,1340258,1377808,1415362,1452727,1489685,1526132,1561687,1596395,1630993,1666564,1703757,1742534,1782284,1822237,1861323,1898598,1934294,1968054,1997524,2019732,2032805,2035738,2029832,2018355,2005953,1996115,1989933,1986926,1987130,1990135,1995575,2003793,2014988,2028528,2043448,2059011,2075041,2091532,2108327,2125267,2142252
LSO,rural,1090047,1121850,1154296,1186798,1219222,1251605,1283775,1315526,1346781,1375768,1398538,1420579,1442828,1465793,1489396,1513052,1536091,1557574,1576691,1594419,1612840,1627223,1635215,1635432,1627226,1611748,1591735,1570882,1551999,1535830,1523893,1514273,1506672,1500712,1496633,1497055,1499062,1501893,1504972,1508202,1511550,1514770,1517759,1520399
LSO,urban,138480,143361,148374,153460,158586,163757,168952,174159,179351,185919,197857,210414,223736,237964,253138,269232,286146,303749,321907,339875,355214,370301,384517,397373,408512,418084,426620,435071,444116,454103,463033,472857,483463,494863,507160,517933,529466,541555,554039,566839,579982,593557,607508,621853
LTU,national,3355036,3379514,3397842,3413202,3432947,3457179,3485192,3514205,3544543,3578914,3616367,3655049,3684255,3697838,3704134,3700114,3682613,3657144,3629102,3601613,3575137,3549331,3524238,3499536,3470818,3443067,3415213,3377075,3322528,3269909,3231294,3198231,3162916,3097282,3028115,2987773,2957689,2932367,2904910,2868231,2828403,2801543,2794137,2794700
LTU,rural,1404686,1374043,1346871,1325756,1306374,1288491,1271886,1255379,1239243,1224239,1210036,1195932,1192151,1198728,1202992,1203869,1200385,1194240,1187261,1180429,1173860,1167517,1161377,1155337,1148181,1142134,1136002,1126390,1108561,1088684,1073533,1060278,1048760,1029629,1007121,990028,976451,964514,951939,936019,918778,905487,898175,893018
LTU,urban,1950350,2005471,2050971,2087446,2126573,2168688,2213306,2258826,2305300,2354675,2406331,2459117,2492104,2499110,2501142,2496245,2482228,2462904,2441841,2421184,2401277,2381814,2362861,2344199,2322637,2300933,2279211,2250685,2213967,2181225,2157761,2137953,2114156,2067653,2020994,1997745,1981238,1967853,1952971,1932212,1909625,1896056,1895962,1901682
LUX,national,361358,362007,362856,364150,365225,365525,365622,365998,366706,368355,370750,373450,377100,381850,387000,392175,397475,402925,408625,414225,419450,424700,430475,436300,441525,446175,451630,458095,465158,472637,479993,488650,497783,506953,518347,530946,543360,556319,569604,582014,596336,607950,620001,632275
LUX,rural,77959,76112,74338,72677,71423,71274,71088,70956,70888,71000,71258,71568,72060,72754,73027,72443,72114,70584,69903,71143,72233,72653,71252,68866,66922,65592,64389,63322,62340,61400,60436,59615,58848,58061,57505,57082,56651,56277,55941,55524,55298,54831,54417,54041
LUX,urban,283399,285895,288518,291473,293802,294251,294534,295042,295818,297355,299492,301882,305040,309096,313973,319732,325361,332341,338722,343082,347217,352047,359223,367434,374603,380583,387241,394773,402818,411237,419557,429035,438935,448892,460842,473864,486709,500042,513663,526490,541038,553119,565584,578234
LVA,national,2485073,2497921,2505953,2511701,2519421,2531080,2546011,2562047,2578873,2599892,2626583,2653434,2666955,2663151,2650581,2614338,2563290,2520742,2485056,2457222,2432851,2410019,2390482,2367550,2337170,2310173,2287955,2263122,2238799,2218357,2200325,2177322,2141669,2097555,2059709,2034319,2012647,1993782,1977527,1959537,1942248,1927174,1913822,1901548
LVA,rural,857673,845721,834833,826475,820323,816982,814647,812604,810798,811634,815633,819593,821422,818919,816352,814314,799772,783926,776580,770339,763915,760337,759695,756030,749063,742721,736722,726462,716416,710606,706304,700357,689318,674553,661805,653077,645557,638967,633204,626640,620063,613959,608174,602505
LVA,urban,1627400,1652200,1671120,1685226,1699098,1714098,1731364,1749443,1768075,1788258,1810950,1833841,1845533,1844232,1834229,1800024,1763518,1736816,1708476,1686883,1668936,1649682,1630787,1611520,1588107,1567452,1551233,1536660,1522383,1507751,1494021,1476965,1452351,1423002,1397904,1381242,1367090,1354815,1344323,1332897,1322185,1313215,1305648,1299043
MAC,national,236669,235175,235440,238085,243373,251154,260921,271914,283490,295597,308181,320774,332783,343816,353623,362308,370195,377805,385517,393376,401353,409620,418388,427772,437928,448813,460157,471600,482863,493804,504504,515232,526401,538215,550833,564037,577368,590210,602093,612824,622578,631633,640446,649342
MAC,rural,4333,4012,3743,3526,3273,2790,2390,2056,1766,1519,1307,1120,958,815,690,583,492,412,347,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAC,urban,232336,231163,231697,234559,240100,248364,258531,269858,281724,294078,306874,319654,331825,343001,352933,361725,369703,377393,385170,393297,401353,409620,418388,427772,437928,448813,460157,471600,482863,493804,504504,515232,526401,538215,550833,564037,577368,590210,602093,612824,622578,631633,640446,649342
MAF,national,7713,8191,8557,8777,8675,8372,8296,9067,11066,14561,19274,24374,28723,31522,32441,31816,30194,28482,27320,26854,26910,27388,28122,28935,29847,30913,32055,33187,34252,35240,36138,36880,37380,37582,37451,37012,36458,36018,35865,36061,36569,37264,38002,38659
MAR,national,18620087,19059773,19516942,19990006,20479708,20984024,21495088,22002640,22499112,22980334,23447256,23903592,24355624,24807461,25260407,25711410,26155204,26584473,26994255,27383472,27754573,28110447,28455504,28793672,29126323,29454765,29782884,30115196,30455563,30804689,31163670,31536807,31929087,32343384,32781860,33241898,33715705,34192358,34663608,35126274,35581257,36029089,36471766,36910558
MAR,rural,11339819,11474365,11612190,11752125,11894615,12037695,12177612,12307617,12424234,12524742,12610169,12682529,12746272,12802883,12853253,12895815,12928779,12947968,13040385,13138042,13225054,13302426,13372095,13436567,13496556,13552137,13605715,13659048,13652011,13632307,13613226,13596779,13585188,13578399,13577919,13581975,13587429,13589411,13585015,13572792,13553612,13527842,13496742,13460542
MAR,urban,7280268,7585408,7904752,8237881,8585094,8946328,9317476,9695024,10074877,10455592,10837087,11221063,11609352,12004578,12407154,12815595,13226425,13636505,13953870,14245430,14529519,14808021,15083409,15357105,15629767,15902628,16177169,16456148,16803552,17172382,17550444,17940028,18343899,18764985,19203941,19659923,20128276,20602947,21078593,21553482,22027645,22501247,22975024,23450016
MCO,national,25811,26090,26391,26752,27162,27633,28091,28511,28836,29050,29156,29232,29309,29433,29629,29859,30145,30436,30731,31001,31268,31554,31836,32148,32474,32804,33144,33499,33842,34189,34524,34860,35223,35609,36025,36459,36899,37320,37723,38070,38392,38682,38967,39244
MCO,rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,urban,25811,26090,26391,26752,27162,27633,28091,28511,28836,29050,29156,29232,29309,29433,29629,29859,30145,30436,30731,31001,31268,31554,31836,32148,32474,32804,33144,33499,33842,34189,34524,34860,35223,35609,36025,36459,36899,37320,37723,38070,38392,38682,38967,39244
MDA,national,2660619,2682309,2703999,2728099,2754609,2782725,2811645,2840565,2867878,2893584,2918487,2940177,2957047,2969097,2975523,2977130,2973114,2964277,2952307,2946401,2935524,2934339,2929735,2923783,2917252,2910504,2902320,2895147,2888111,2880095,2873429,2867964,2864346,2861487,2859833,2859458,2858692,2856950,2834530,2802170,2755158,2708214,2664974,2620495
MDA,rural,1650967,1640983,1632134,1626302,1621473,1617014,1612507,1607419,1600964,1593092,1584330,1573348,1571493,1580688,1586876,1590532,1591181,1589238,1585566,1585164,1591142,1602325,1611589,1620097,1628148,1636023,1643032,1650523,1652722,1649027,1646101,1643860,1642674,1641921,1641859,1642530,1642976,1642861,1630138,1610940,1582645,1553729,1526337,1497639
MDA,urban,1009652,1041326,1071865,1101797,1133136,1165711,1199138,1233146,1266914,1300492,1334157,1366829,1385554,1388409,1388647,1386598,1381933,1375039,1366741,1361237,1344382,1332014,1318146,1303686,1289104,1274481,1259288,1244624,1235389,1231068,1227328,1224104,1221672,1219566,1217974,1216928,1215716,1214089,1204392,1191230,1172513,1154485,1138637,1122856
MDG,national,7998157,8230214,8469677,8716549,8971339,9234137,9504283,9780869,10063493,10352117,10647753,10952396,11268653,11598647,11942809,12301338,12675469,13066544,13475403,13902697,14347860,14808791,15282524,15766806,16260933,16765122,17279139,17802992,18336722,18880265,19433520,19996476,20569115,21151640,21743970,22346641,22961259,23589897,24234080,24894370,25570511,26262313,26969306,27691019
MDG,rural,6623754,6779886,6939376,7101895,7267861,7437082,7608844,7782246,7956902,8132416,8309613,8489531,8674496,8865310,9062323,9265245,9474786,9729871,9999288,10279932,10571360,10871726,11178708,11490691,11806901,12127386,12452039,12780590,13053179,13324747,13595108,13863557,14130776,14396229,14659785,14921523,15182444,15443362,15705380,15968245,16231649,16495096,16758457,17020562
MDG,urban,1374403,1450328,1530301,1614654,1703478,1797055,1895439,1998623,2106591,2219701,2338140,2462865,2594157,2733337,2880486,3036093,3200683,3336673,3476115,3622765,3776500,3937065,4103816,4276115,4454032,4637736,4827100,5022402,5283543,5555518,5838412,6132919,6438339,6755411,7084185,7425118,7778815,8146535,8528700,8926125,9338862,9767217,10210849,10670457
MDV,national,144625,148774,153276,158271,163821,169849,176255,182848,189540,196262,203024,209787,216502,223159,229743,236271,242596,248582,254144,259178,263836,268445,273522,279396,286309,294185,302681,311265,319604,327489,335172,343448,353391,365730,380493,397231,415592,435018,454914,475505,496398,515704,530957,540542
MDV,rural,115761,117564,120158,123056,126298,129809,133501,137220,141224,146078,150952,155815,160631,165495,170524,175519,180373,184980,188987,191771,194239,196623,199305,201987,203683,205806,208087,210135,211738,213542,217191,221146,226096,232480,240285,249195,258976,269250,279640,290277,300916,310413,317311,320709
MDV,urban,28864,31210,33118,35215,37523,40040,42754,45628,48316,50184,52072,53972,55871,57664,59219,60752,62223,63602,65157,67407,69597,71822,74217,77409,82626,88379,94594,101130,107866,113947,117981,122302,127295,133250,140208,148036,156616,165768,175274,185228,195482,205291,213646,219833
MEX,national,62869908,64494872,66123908,67761367,69407624,71058648,72709304,74352632,75983488,77599105,79200080,80788728,82368930,83943135,85512621,87075136,88625440,90156396,91663290,93147045,94611008,96056313,97484823,98899845,100298152,101684764,103081020,104514934,106005199,107560155,109170503,110815272,112463886,114092961,115695468,117274156,118827158,120355137,121858251,123333379,124777326,126190782,127575529,128932753
MEX,rural,22497997,22615772,22716207,22809154,22994744,23167962,23325872,23467920,23592872,23699543,23789328,23863374,23923232,23991787,24100877,24199051,24285143,24355750,24411767,24525617,24666036,24795977,24916146,24999903,25029404,25050042,25067242,25086720,25114752,25151867,25196552,25241503,25281882,25311523,25324581,25325354,25311373,25283004,25242937,25188376,25121419,25041299,24948670,24844052
MEX,urban,40371911,41879100,43407701,44952213,46412880,47890688,49383432,50884712,52390616,53899562,55410752,56925352,58445698,59951348,61411744,62876085,64340297,65800646,67251523,68621428,69944972,71260336,72568677,73899942,75268748,76634722,78013778,79428214,80890447,82408288,83973951,85573769,87182004,88781438,90370887,91948802,93515785,95072133,96615314,98145003,99655907,101149483,102626859,104088701
MHL,national,27479,28400,29417,30574,31883,33330,34881,36564,38331,40212,42168,44092,45827,47265,48403,49242,49828,50214,50454,50523,50453,50356,50418,50754,51411,52368,53465,54476,55257,55765,56046,56166,56255,56361,56524,56712,56933,57183,57444,57723,58053,58412,58791,59194
MHL,rural,11073,11577,12129,12750,13128,13461,13814,14196,14587,14995,15404,15774,16171,16517,16751,16876,16910,16874,16788,16643,16455,16259,16107,15947,15885,15910,15970,15996,15948,15818,15622,15382,15137,14897,14675,14463,14264,14076,13895,13722,13565,13417,13277,13145
MHL,urban,16406,16823,17288,17824,18755,19869,21067,22368,23744,25217,26764,28318,29656,30748,31652,32366,32918,33340,33666,33880,33998,34097,34311,34807,35526,36458,37495,38480,39309,39947,40424,40784,41118,41464,41849,42249,42669,43107,43549,44001,44488,44995,45514,46049
MKD,national,1851070,1877690,1902718,1924203,1941527,1955247,1965892,1974413,1981536,1987538,1992278,1995508,1996863,1996218,1993304,1988659,1984024,1981713,1983259,1989441,1996869,2007523,2017142,2026350,2034882,2020157,2026773,2032544,2036855,2040228,2043559,2046898,2050671,2055004,2058539,2061044,2064032,2067471,2070226,2072490,2074502,2076217,2076694,2072531
MKD,rural,893511,895470,896389,895351,892967,891006,887541,883036,877900,872191,865924,858966,851203,842624,832523,820043,807676,796768,801494,808111,815282,823787,831930,839963,847752,845840,852846,859543,865012,869484,873335,876584,879389,881823,883278,883673,883633,883141,881751,879503,876519,872779,867892,860473
MKD,urban,957559,982220,1006329,1028852,1048560,1064241,1078351,1091377,1103636,1115347,1126354,1136542,1145660,1153594,1160781,1168616,1176348,1184945,1181765,1181330,1181587,1183736,1185212,1186387,1187130,1174317,1173927,1173001,1171843,1170744,1170224,1170314,1171282,1173181,1175261,1177371,1180399,1184330,1188475,1192987,1197983,1203438,1208802,1212058
MLI,national,6712267,6831090,6956409,7090124,7234725,7388670,7545163,7694857,7831888,7952863,8062216,8171525,8296919,8449915,8635528,8850334,9087173,9334893,9585660,9837575,10094363,10360564,10642937,10946448,11271603,11616890,11982692,12369078,12775509,13203378,13651455,14113578,14581427,15049352,15514593,15979492,16449854,16934213,17438772,17965448,18512429,19077755,19658023,20250834
MLI,rural,5565610,5632917,5703768,5779585,5862298,5950391,6038243,6118335,6186173,6239180,6282966,6334403,6397008,6479226,6584504,6709792,6849548,6994729,7139495,7282265,7426019,7568599,7700591,7842473,7994384,8154360,8322339,8497557,8679681,8868445,9062928,9258084,9448765,9631736,9805378,9971363,10133439,10296679,10464833,10638599,10816442,10997181,11178338,11358895
MLI,urban,1146657,1198173,1252641,1310539,1372427,1438279,1506920,1576522,1645715,1713683,1779250,1837122,1899911,1970689,2051024,2140542,2237625,2340164,2446165,2555310,2668344,2791965,2942346,3103975,3277219,3462530,3660353,3871521,4095828,4334933,4588527,4855494,5132662,5417616,5709215,6008129,6316415,6637534,6973939,7326849,7695987,8080574,8479685,8891939
MLT,national,306970,310182,313342,316645,318982,325898,330524,330593,336452,342121,344485,347325,350722,354170,363845,367618,371308,374797,377419,379905,382791,385287,387578,390087,393028,395969,398582,401268,403834,405308,406724,409379,412477,414508,416268,420028,425967,434558,445053,455356,467999,484630,504062,525285
MLT,rural,31434,31738,32033,32345,32555,33232,33677,33654,34224,34530,34352,34222,34143,34068,34576,34516,34446,34350,34172,33504,32568,31621,30677,29771,28923,28094,27263,26456,25664,25194,24985,24853,24744,24572,24389,24315,24370,24566,24861,25136,25525,26112,26826,27609
MLT,urban,275536,278444,281309,284300,286427,292666,296847,296939,302228,307591,310133,313103,316579,320102,329269,333102,336862,340447,343247,346401,350223,353666,356901,360316,364105,367875,371319,374812,378170,380114,381739,384526,387733,389936,391879,395713,401597,409992,420192,430220,442474,458518,477236,497676
MMR,national,32026748,32748782,33481397,34224316,34976464,35734272,36491804,37241528,37977088,38698484,39404352,40085652,40731439,41335188,41890192,42401686,42889992,43383421,43901598,44452203,45027223,45611220,46181075,46719698,47225119,47702163,48148907,48564489,48949931,49301049,49621479,49929642,50250366,50600827,50990612,51413703,51852464,52280816,52680724,53045199,53382521,53708318,54045422,54409794
MMR,rural,24358904,24904794,25458585,26019721,26588408,27160548,27718444,28224612,28717892,29197232,29662020,30105928,30520475,30900946,31242543,31549823,31837670,32127159,32432745,32759940,33103114,33449900,33784689,34093700,34376109,34636064,34871846,35082987,35270383,35431678,35569172,35696199,35831023,35984778,36165092,36366969,36578284,36779554,36951313,37088142,37195873,37284851,37371328,37466040
MMR,urban,7667844,7843988,8022812,8204595,8388056,8573724,8773360,9016919,9259194,9501252,9742331,9979724,10210964,10434242,10647649,10851863,11052322,11256262,11468853,11692263,11924109,12161320,12396386,12625998,12849010,13066099,13277061,13481502,13679548,13869371,14052307,14233443,14419343,14616049,14825520,15046734,15274180,15501262,15729411,15957057,16186648,16423467,16674094,16943754
MNE,national,557576,562065,566888,572608,579445,587001,594506,600884,605398,607711,608144,607413,606571,606372,607105,608516,610170,611389,611712,611003,609520,607662,606001,604950,607389,609828,612267,613353,614261,615025,615875,616969,618294,619428,620079,620601,621207,621810,622159,622303,622373,622227,622028,621306
MNE,rural,369941,367085,364260,361814,359882,358165,356180,353296,349163,343624,336948,329588,322174,315089,308622,302931,297354,291529,285272,278544,271535,264406,257441,250788,245634,240467,235306,232295,230563,228771,227018,225348,223773,222127,220302,218427,216571,214705,212741,210706,208638,206498,204336,201999
MNE,urban,187635,194980,202628,210794,219563,228836,238326,247588,256235,264087,271196,277825,284397,291283,298483,305585,312816,319860,326440,332459,337985,343256,348560,354162,361755,369361,376961,381058,383698,386254,388857,391621,394521,397301,399777,402174,404636,407105,409418,411597,413735,415729,417692,419307
MNG,national,1562207,1603910,1646290,1689622,1733475,1777727,1823214,1871089,1921889,1976313,2033351,2089709,2141005,2184139,2217918,2243495,2263196,2280475,2298017,2316571,2335744,2355667,2376228,2397417,2419594,2443261,2468765,2496394,2526429,2558854,2593819,2631899,2673794,2719902,2770357,2824698,2881783,2940111,2998433,3056358,3113788,3170214,3225166,3278292
MNG,rural,779494,788691,798648,809616,820350,830767,841231,852244,864081,876930,890303,902754,918962,938459,953993,966004,975528,984002,992628,1001685,1011050,1020734,1030736,1027701,1010858,994309,978174,962535,947562,933086,919146,905873,893582,882146,887539,903056,919375,936043,952602,968957,985109,1000361,1014540,1027515
MNG,urban,782713,815219,847642,880006,913125,946960,981983,1018845,1057808,1099383,1143048,1186955,1222043,1245680,1263925,1277491,1287668,1296473,1305389,1314886,1324694,1334933,1345492,1369716,1408736,1448952,1490591,1533859,1578867,1625768,1674673,1726026,1780212,1837756,1882818,1921642,1962408,2004068,2045831,2087401,2128679,2169853,2210626,2250777
MNP,national,15049,15167,15640,16633,18168,20163,22622,25496,28719,32377,36371,40294,43542,45752,46662,46473,45763,45361,45872,47518,50052,52999,55633,57453,58319,58412,57954,57240,56547,55886,55215,54621,54194,53971,54013,54306,54786,55301,55779,56187,56553,56889,57213,57557
MNP,rural,2503,2328,2213,2198,2341,2532,2768,3040,3337,3665,4011,4329,4557,4698,4808,4804,4747,4721,4790,4916,5113,5347,5542,5658,5695,5657,5565,5450,5339,5232,5126,5028,4947,4885,4846,4829,4827,4826,4821,4808,4790,4768,4744,4721
MNP,urban,12546,12839,13427,14435,15827,17631,19854,22456,25382,28712,32360,35965,38985,41054,41854,41669,41016,40640,41082,42602,44939,47652,50091,51795,52624,52755,52389,51790,51208,50654,50089,49593,49247,49086,49167,49477,49959,50475,50958,51379,51763,52121,52469,52836
MOZ,national,10738534,11041206,11341405,11630194,11913085,12189817,12439773,12636120,12764385,12808566,12786353,12758003,12805950,12987292,13328029,13805999,14370950,14948050,15483277,15960445,16397175,16813946,17244176,17711925,18221884,18764147,19331097,19910549,20493927,21080108,21673319,22276596,22894718,23531567,24187500,24862673,25560752,26286192,27042001,27829930,28649007,29496009,30366043,31255435
MOZ,rural,9477937,9694510,9904562,10099893,10239177,10357078,10440204,10466245,10425184,10305644,10124874,9931850,9790789,9740469,9931114,10219200,10565666,10914468,11226150,11489446,11718241,11981282,12257160,12558109,12887063,13236792,13601940,13973621,14345954,14717710,15092432,15408276,15722261,16041469,16366230,16696279,17033685,17380956,17739553,18110049,18491502,18880985,19273935,19667795
MOZ,urban,1260597,1346696,1436843,1530301,1673908,1832739,1999569,2169875,2339201,2502922,2661479,2826153,3015161,3246823,3396915,3586799,3805284,4033582,4257127,4470999,4678934,4832664,4987016,5153816,5334821,5527355,5729157,5936928,6147973,6362398,6580887,6868320,7172457,7490098,7821270,8166394,8527067,8905236,9302448,9719881,10157505,10615024,11092108,11587640
MRT,national,1411139,1453028,1496174,1540644,1586496,1633655,1681859,1730737,1780033,1829678,1879756,1930427,1981902,2034347,2087914,2142645,2198538,2255520,2313630,2372900,2433567,2496217,2561584,2630217,2702405,2778097,2857150,2939246,3024198,3111908,3202512,3296237,3393408,3494200,3598646,3706555,3817497,3930894,4046304,4163532,4282582,4403312,4525698,4649660
MRT,rural,1081963,1095191,1107543,1118954,1129427,1138739,1146658,1152827,1157128,1159394,1159715,1166557,1200101,1234381,1269473,1305406,1342163,1379724,1418140,1457388,1497641,1539242,1582700,1628341,1658844,1681304,1704261,1727424,1750678,1773850,1796929,1819918,1843096,1866322,1889541,1912582,1935242,1957467,1979088,2000078,2020351,2039966,2058876,2077143
MRT,urban,329176,357837,388631,421690,457069,494916,535201,577910,622905,670284,720041,763870,781801,799966,818441,837239,856375,875796,895490,915512,935926,956975,978884,1001876,1043561,1096793,1152889,1211822,1273520,1338058,1405583,1476319,1550312,1627878,1709105,1793973,1882255,1973427,2067216,2163454,2262231,2363346,2466822,2572517
MUS,national,921379,933499,949888,966039,980462,992521,1001691,1012221,1020528,1028360,1036082,1043239,1051260,1058775,1070266,1084441,1097374,1112846,1122457,1133996,1148284,1160421,1175267,1186873,1196287,1204621,1213370,1221003,1228254,1233996,1239630,1244121,1247429,1250400,1252404,1255882,1258653,1260934,1262605,1263473,1264613,1265303,1265711,1265740
MUS,rural,525140,534083,545530,556912,567354,576486,583976,586967,588590,589878,591054,591840,593079,593973,601736,611050,619687,629793,636613,644552,654086,662415,672335,680434,687159,693296,699690,705459,711012,715718,720361,724365,727675,730796,733358,736801,739811,742551,744937,746586,748132,749148,749731,749824
MUS,urban,396239,399416,404358,409127,413108,416035,417715,425254,431938,438482,445028,451399,458181,464802,468530,473391,477687,483053,485844,489444,494198,498006,502932,506439,509128,511325,513680,515544,517242,518278,519269,519756,519754,519604,519046,519081,518842,518383,517668,516887,516481,516155,515980,515916
MWI,national,5717954,5896864,6075485,6250434,6412380,6565985,6737924,6964613,7268271,7666390,8141140,8636686,9075568,9404499,9600361,9685974,9710335,9745695,9844418,10022783,10264906,10552345,10854325,11148751,11432001,11713663,12000183,12301837,12625950,12973693,13341808,13727899,14128161,14539609,14962118,15396010,15839287,16289550,16745305,17205253,17670193,18143215,18628749,19129955
MWI,rural,5237989,5387611,5538351,5684770,5818401,5943464,6084076,6272957,6529597,6869085,7274841,7692351,8055202,8317339,8459358,8502542,8490911,8487818,8538753,8656778,8827614,9034496,9278060,9519918,9751725,9981681,10215156,10460990,10725239,11008957,11309184,11623961,11948327,12279572,12617255,12961593,13310386,13661720,14013643,14365354,14716797,15070299,15429448,15796178
MWI,urban,479965,509253,537134,565664,593979,622521,653848,691656,738674,797305,866299,944335,1020366,1087160,1141003,1183432,1219424,1257877,1305665,1366005,1437292,1517849,1576265,1628833,1680276,1731982,1785027,1840847,1900711,1964736,2032624,2103938,2179834,2260037,2344863,2434417,2528901,2627830,2731662,2839899,2953396,3072916,3199301,3333777
MYS,national,12790313,13122833,13460035,13798094,14134060,14471215,14819430,15192300,15598924,16043736,16522004,17022470,17528961,18029824,18519941,19002660,19484901,19977508,20487604,21017619,21562790,22114647,22661293,23194252,23709115,24208391,24698821,25190647,25690615,26201954,26720367,27236003,27735038,28208028,28650962,29068189,29468923,29866606,30270965,30684652,31104655,31528033,31949789,32365998
MYS,rural,7752081,7838137,7920154,7996823,8083693,8165528,8247754,8337686,8440110,8555964,8682313,8812192,8937667,9052053,9153296,9156622,9136665,9109344,9078467,9044092,9005268,8957317,8896370,8819150,8790866,8749881,8698925,8641903,8582207,8520089,8454324,8381880,8299710,8205151,8134295,8059155,7977237,7891653,7805974,7720258,7637126,7555378,7474014,7392394
MYS,urban,5038232,5284696,5539881,5801271,6050367,6305687,6571676,6854614,7158814,7487772,7839691,8210278,8591294,8977771,9366645,9846038,10348236,10868164,11409137,11973527,12557522,13157330,13764923,14375102,14918249,15458510,15999896,16548744,17108408,17681865,18266043,18854123,19435328,20002877,20516667,21009034,21491686,21974953,22464991,22964394,23467529,23972655,24475775,24973604
NAM,national,992955,1014055,1035379,1057723,1080938,1105103,1131624,1162282,1198149,1239923,1286796,1336545,1386011,1432899,1476399,1516951,1555098,1591826,1627866,1663378,1698029,1731635,1763861,1794583,1823667,1851519,1879113,1907737,1938316,1971318,2006516,2043382,2081039,2118877,2156698,2194777,2233506,2273426,2314901,2358044,2402623,2448300,2494524,2540916
NAM,rural,752561,765683,778833,792594,806866,822075,838975,858775,882245,909843,940944,973860,1006313,1036616,1064203,1087108,1106872,1125166,1142550,1159108,1174646,1189027,1202054,1213623,1223717,1226335,1226892,1227324,1228272,1229905,1232041,1234264,1236116,1237085,1237147,1235813,1233878,1231606,1229212,1227103,1225218,1223367,1221269,1218801
