country_code,data_level,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
ABW,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15712.935,,,,,
AGO,national,,,,,,,,,,,,,,,,,,,,,,,,,,1391.826,1456.1918,1462.4758,1482.6493,1521.6025,1554.3203,1620.0656,1722.2382,1725.1387,1834.0598,1943.407,2030.637,2209.3567,2197.8318,2250.0603,2239.6575,2093.4958,1994.2791,1854.6417
ALB,national,,,,,,,,,,,,,,,,,,,,1714.8135,1415.4797,1348.1796,1397.472,1493.5566,1567.9246,1685.3682,1867.2853,1944.3365,2079.2434,2236.9468,2540.8784,2819.7361,2859.1023,2921.3333,2981.0872,2989.866,3050.3682,3142.7734,3189.7056,3263.0234,3345.3716,3465.6172,,
ARE,national,,,,,,,,,,,,,,,,,,,,,,,,,43190.453,43548.871,41627.863,42316.719,38525.32,38434.816,37084.73,36112.699,23278.303,15682.173,16620.668,14507.905,15170.147,17009.045,13691.699,13769.486,14860.386,15531.339,17358.791,
ARG,national,,,,,,,,,,,,,,,,,6149.7617,6440.9375,6083.729,6344.2563,6834.0503,6991.9253,6776.3472,6657.9639,6207.5469,5259.207,5628.1714,6098.1265,6481.4209,7118.8833,7706.3418,8183.0122,7664.3296,8457.9668,9144.3203,9141.3271,9368.5479,8862.2705,9087.7959,8922.0635,9197.1992,8901.5469,8232.9111,7087.1318
ARM,national,,,,,,,,,,,,,,,,,,879.48657,984.25067,1040.4122,1136.3625,1200.231,1216.8901,1325.09,1429.2727,1556.1362,1677.9939,1837.8304,2017.9597,2202.2488,2515.3,2672.9734,2570.842,2678.5325,2743.5583,2984.7207,3020.3745,3052.4216,2810.6499,2742.843,3117.5203,3259.2952,3632.2346,3114.7607
ASM,national,,,,,,,,,,,,,,,,,,,,,,,,,,8398.4834,8542.0557,8885.2236,8786.123,8699.7891,8655.5156,8542.9707,8399.998,8130.3496,7764.0049,7577.5396,7931.5361,8119.0415,8242.8408,8342.8447,8306.9697,8420.8828,8679.623,
ATG,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9513.7061,,,,,
AUS,national,16579.957,16678.682,16757.541,16939.303,17402.305,17830.553,17923.395,17872.383,18137.744,18490.469,18674.004,19083.898,19623.188,19860.779,19938.828,20135.783,20332.197,20764.789,21305.523,21718.697,22338.293,23276.953,24152.063,24732.008,25182.859,25763.453,26613.469,27543.637,28216.557,29140.008,30243.494,30438.992,30462.547,31104.893,31684.09,31876.826,32028.99,32318.201,32646.502,32923.813,33224.629,33471.645,32808.32,
AUT,national,13761.146,13537.4,14204.178,14562.096,14710.258,14982.401,15822.131,15486.474,15759.514,16094.883,16473.598,16846.396,17372.432,17970.666,18325.008,18755.039,18620.719,18928.154,19060.299,19593.996,19654.021,20202.846,20651.039,21243.469,21433.379,21473.643,21741.727,22108.736,22452.352,22809.004,22986.123,23131.121,23266.859,23441.803,23677.168,23692.475,23534.633,23422.33,23274.246,23379.717,23663.297,23804.633,23900.154,21601.203
AZE,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3118.1338,,,,,
BDI,national,,,,,,,,,,,,,,,,,,,,,208.22891,223.9068,215.41693,209.18364,206.06854,217.08757,203.78284,205.32126,224.01987,239.47929,228.33875,228.58261,221.88419,214.22943,223.76796,225.37804,241.4294,242.79604,230.42865,219.42854,212.89343,213.47592,213.10681,207.55545
BEL,national,12501.348,12801.473,13446.281,13322.3,13378.331,13708.288,13688.786,13739.508,14107.432,14485.834,14724.652,15164.931,15609.74,16057.315,16480.938,16727.418,16587.498,16932.492,17163.371,17466.193,17691.102,18207.52,18549.613,19025.934,19139.453,19170.381,19227.334,19348.027,19519.803,19735.652,20001.164,20116.627,20072.063,20487.998,20398.191,20569.564,20814.582,20836.773,21044.762,21267.225,21584.996,21889.141,22088.268,20039.813
BEN,national,755.72522,756.33887,775.02289,795.36157,844.49091,725.53815,693.54895,728.86133,787.60272,752.78851,715.68652,774.05975,695.68744,636.98157,674.24677,689.13922,700.63519,641.06586,646.52075,662.40417,674.90222,690.9353,706.51154,737.39441,746.81555,755.72223,752.95544,760.19861,753.43213,763.85175,770.28058,781.31842,781.19214,775.13574,781.93506,774.91626,784.09607,790.6825,809.45135,802.63531,808.19458,813.91486,819.83655,823.83527
BFA,national,316.86295,308.09122,309.27399,324.69968,330.26166,327.75223,320.94516,292.91214,298.68051,332.17761,306.94052,315.80194,301.92273,285.25552,292.34222,286.59732,297.50198,231.53383,263.43735,303.25122,302.14774,332.69568,378.10565,369.35217,363.53101,372.19913,380.18738,393.53973,402.94324,407.77377,402.22092,418.51242,410.24261,419.65475,430.24634,457.08716,471.76917,464.07224,467.27997,473.15787,475.9574,480.71466,494.20868,
BGD,national,504.85269,535.83698,540.27557,527.69226,497.12704,482.59979,493.29385,500.74042,497.91727,498.54666,501.76083,500.7334,509.21979,514.96899,512.35785,519.61682,526.51776,534.47687,532.67029,523.94476,520.104,524.01111,536.75452,550.4989,554.32324,558.44928,576.76599,604.01514,636.58832,673.99835,703.72528,717.54968,734.06342,766.16302,797.34387,824.66589,852.38202,884.29718,912.84766,950.26532,1027.4513,1091.1075,1115.2144,
BGR,national,,,,2105.5471,2193.5486,2302.519,2349.7842,2465.1484,2462.5161,2510.0654,2649.6174,2820.2598,2744.5498,2953.6877,2235.8271,2205.7268,2158.9131,2070.9417,2466.3611,2560.9973,1741.6464,1718.342,1854.1631,2036.5734,2236.6538,2418.3435,2593.5493,2857.7236,3093.3381,3381.9712,3792.937,3950.2014,3804.3291,3840.7554,3965.9792,4121.7183,4038.1238,4178.6387,4365.3408,4550.7031,4758.1655,5003.6499,5314.0757,5364.1138
BHR,national,,,,,,,,,,,,,,,,,,,,,,,,8987.9219,9200.9385,8790.9277,8571.6787,8160.4321,7824.7412,7344.938,7123.0801,8287.0283,8648.5313,9432.8428,9763.7227,9708.5918,10546.639,10309.851,10298.716,9887.7393,9559.2227,9225.6367,8699.249,
BHS,national,,,,,,,,,,,,,21446.775,20640.867,19386.092,18070.5,17679.994,17754.26,18757.627,19697.955,21956.498,21699.17,23167.326,23385.463,23203.09,23639.488,23022.295,22247.77,23602.035,23842.547,23676.99,22431.588,19865.986,19765.641,19110.551,19623.627,19037.467,19751.635,19564.137,19480.088,20808.225,20992.535,20043.836,
BIH,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3325.9463,3565.5715,3577.781,3442.9163,3474.3926,3510.9072,3542.5911,3606.8606,3738.8928,3856.092,3989.2913,4073.6877,4187.0479,4327.2041,4180.0708
BLR,national,,,,,,,,,,,,,,810.12274,759.21832,716.05975,679.46301,585.13538,518.60889,548.09265,610.25928,694.39795,760.74921,823.41101,970.88068,1084.9526,1171.1556,1290.0237,1489.0439,1688.5243,1923.0685,2244.8706,2249.886,2466.7461,2525.8403,2798.3386,3095.9241,3225.5725,3145.7295,3041.5796,3185.0676,3442.4968,3641.2356,3593.8245
BLZ,national,,,,,,,,,,,,,,,,2848.803,2842.4224,2940.8589,2999.0554,2950.3843,2910.1094,2989.7988,3122.4963,3272.032,3470.3521,3588.02,3622.5767,3524.8811,3344.3779,3182.8872,3184.2727,3050.2759,3085.2388,3167.981,3237.3801,3202.3135,3286.8545,3246.7727,3318.1411,3427.9119,3221.717,3075.1792,2917.425,2462.0115
BMU,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49630.242,,,,,
BOL,national,1563.6219,1486.5835,1467.0579,1462.7086,1438.538,1353.0573,1265.2567,1239.65,1262.8247,1298.4073,1310.9897,1295.0217,1290.5216,1306.1689,1321.3569,1339.7787,1355.563,1366.5641,1378.1292,1394.4279,1440.8331,1486.6849,1498.0929,1503.2482,1493.5901,1495.7869,1496.0741,1511.9,1534.6112,1569.356,1606.9167,1666.5988,1699.2655,1738.0533,1799.0659,1852.0508,1931.1771,2004.6377,2077.2031,2116.218,2184.4453,2246.238,2296.4507,
BRA,national,3207.8064,3192.1699,3445.7427,3665.728,3496.7915,3526.7158,3623.4956,3879.1265,3749.3721,3703.9158,3488.2896,3467.2441,3270.8945,3305.9504,3517.1389,3435.2791,3531.8899,3733.2859,3990.4048,4047.8408,4105.9009,4014.4861,3970.4272,4072.1311,4047.8276,4047.7256,3975.325,4081.9644,4213.8999,4388.4868,4620.1084,4870.0991,5038.4292,5302.3218,5507.127,5649.146,5794.396,5874.2983,5637.8564,5374.4609,5439.3281,5524.543,5603.3359,5260.0713
BRB,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12673.958,,,,,
BRN,national,,,,,,,,,,,,,3978.6904,4053.4126,3873.0986,4606.7266,5250.3042,4711.8252,4372.2573,4749.4824,5237.5645,4617.9292,4389.0034,3997.0767,4081.3169,4030.3457,4581.4253,5055.3574,4948.6074,5061.7896,5098.3652,5127.0884,5319.9761,5349.3818,5566.457,5968.1528,6243.4233,5933.0723,6165.9927,6014.0757,6228.5552,6297.7334,6604.8101,7020.7119
BTN,national,,,,,,,,,,,,,,432.5163,505.58606,582.10602,457.66968,410.73352,435.85474,499.7897,511.23792,619.77429,576.91345,534.30768,486.94861,572.65698,656.44318,701.729,845.48743,534.33344,923.34088,836.03754,919.47217,961.82465,1007.8939,970.36627,1555.3815,1458.972,1640.6484,1541.6198,1601.5885,1815.6686,1905.028,
BWA,national,935.31055,1013.8723,1097.2716,1078.0255,1020.5592,938.87323,847.00439,877.58722,992.21863,1021.4375,984.45758,1032.4432,1246.0763,1475.0653,1573.6564,1511.0747,1438.05,1435.9967,1639.1323,1687.2528,1869.8394,1865.9725,1826.7893,1766.7607,1656.3323,1707.8173,1700.8804,1722.2681,1872.2786,2151.168,2421.5427,2779.9114,2876.8645,3071.9663,3267.406,3184.9868,3467.4233,3453.2385,3537.3374,3550.8472,3706.1431,3773.7263,3848.4429,3779.1077
CAF,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.81854,519.36053,515.83728,558.14069,301.01523,307.39734,311.10046,335.44351,333.43384,372.19113,367.49762,
CAN,national,13894.164,14166.947,14348.473,14406.465,14400.236,13864.972,14071.314,14474.137,15045.305,15406.288,15793.793,16233.314,16488.51,16464.471,16079.977,16135.928,16256.107,16543.861,16741.021,17058.844,17715.91,18050.4,18608.934,19185.691,19434.793,19993.273,20357.582,20785.896,21399.188,22073.34,22824.664,23254.195,23009.715,23571.246,23873.357,24063.277,24436.035,24815.303,25202.477,25443.02,26064.711,26350.32,26410.299,24575.037
CHE,national,31308.031,32000.209,32342.955,33061.133,33197.406,33087.211,33360.242,33779.035,34348.496,35127.496,35952.504,36451.016,37071.457,37271.414,37478.574,37241.48,36766.746,36919.613,36997.41,37384.879,38057.457,38833.059,39476.473,40139.488,40831.758,40681.266,40570.664,41043.313,41318.672,41684.773,42193.473,42290.922,42415.719,42763.066,42882.625,43357.242,43831.422,43723.238,44294.129,44527.176,44626.281,44592.148,44877.031,42914.719
CHL,national,2217.8062,2348.9836,2464.5964,2597.2429,2903.6208,2441.1956,2269.5564,2251.6316,2196.959,2274.4136,2400.7932,2528.5884,2740.1211,2754.647,2949.9583,3301.8179,3489.8198,3716.1558,4020.0828,4336.9644,4604.2427,4766.27,4661.2817,4797.3052,4840.811,4891.3931,5059.2412,5421.5166,5778.7495,6144.5469,6509.3286,6707.4346,6579.5288,7208.0747,7721.7319,8110.4614,8398.9854,8532.3154,8611.4463,8728.0723,8897.9512,9110.7227,9094.2852,8340.1631
CHN,national,,,,,,,,,,,,,,,,,,,557.00671,615.01123,644.93011,681.98981,739.24359,818.44971,869.28058,942.28687,994.11102,1068.1366,1178.9406,1292.1588,1462.5104,1582.8324,1732.3424,1923.9573,2202.8733,2393.9614,2593.3032,2817.4434,3047.1265,3301.5222,3596.1614,3877.6938,4112.4058,
CHN,rural,,,,,,,,,,,,,,,,,,,557.00671,615.01123,644.93011,681.98981,739.24359,818.44971,869.28058,942.28687,994.11102,1068.1366,1178.9406,1292.1588,1462.5104,1582.8324,1732.3424,1923.9573,2202.8733,2393.9614,2593.3032,2817.4434,3047.1265,3301.5222,3596.1614,3877.6938,4112.4058,
CHN,urban,,,,,,,,,,,,,,,,,,,557.00671,615.01123,644.93011,681.98981,739.24359,818.44971,869.28058,942.28687,994.11102,1068.1366,1178.9406,1292.1588,1462.5104,1582.8324,1732.3424,1923.9573,2202.8733,2393.9614,2593.3032,2817.4434,3047.1265,3301.5222,3596.1614,3877.6938,4112.4058,
CIV,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.39,1047.0919,1070.1235,1000.6846,1070.5034,1088.4094,1169.9769,1297.489,1405.8822,1470.1527,,,
CMR,national,730.6745,788.53418,822.97766,684.71759,787.5592,870.61163,837.68915,816.81543,837.50122,1006.8279,1019.991,871.69244,732.26965,695.15997,658.38251,576.30383,649.95386,660.02075,656.27771,664.74475,705.34894,712.30737,737.22693,760.14923,768.89716,770.37183,800.51312,813.39709,831.61255,835.50281,848.58191,853.65906,845.07428,847.24481,849.05121,864.20172,893.04547,915.14972,938.23962,944.15894,959.01971,978.24658,996.18921,975.44312
COD,national,,,,,,,,,,,,,,,,,367.07867,369.44598,363.52414,339.47742,311.83649,323.00983,297.83762,293.94073,283.66022,248.09309,297.3898,301.4437,312.45084,302.88406,314.67172,306.20007,302.83487,313.11945,284.18268,319.2634,347.91513,362.72076,374.27817,370.94067,367.53427,362.68338,371.53128,356.25848
COG,national,461.44019,504.78717,433.22055,505.54865,586.52069,838.50867,675.50281,703.55768,709.95966,643.45856,634.29803,619.39319,605.1933,549.59058,616.90875,464.99011,514.91565,597.30847,689.85925,766.40137,735.98401,401.77011,751.36786,711.54279,847.29419,608.88831,660.13727,688.25439,774.08441,798.05719,829.1814,873.59882,865.73993,852.83966,877.44214,872.80988,851.23669,894.88385,921.39508,879.16858,772.69904,786.89526,786.1084,734.33417
COL,national,2319.4761,2458.6628,2508.1907,2561.679,2579.1855,2560.9219,2517.6177,2535.2278,2529.3342,2558.1047,2601.647,2645.7329,2677.7725,2704.7908,2693.9248,2722.1165,2833.1277,2944.8982,3048.7278,3026.1077,3045.7539,2970.7361,2764.6563,2775.0068,2774.1489,2786.7559,2826.6704,2894.5679,2982.3491,3131.6809,3295.9553,3391.4595,3411.2334,3546.1357,3705.146,3878.8091,4021.6387,4150.3696,4228.9321,4237.5498,4259.6108,4330.9536,4441.2393,4136.8057
COM,national,,,,1219.1635,1227.2681,1268.366,1293.3419,1309.9913,1302.6022,1289.0938,1272.3547,1268.4371,1192.2179,1216.5117,1117.5453,1177.9203,1178.7162,1085.0967,1093.2566,1049.9144,1063.2241,1048.8068,1041.7577,1126.0142,1124.2231,1122.917,1119.5465,1114.2572,1118.9042,1121.3818,1095.4541,1118.6418,1138.9739,1132.9409,1156.7421,1177.6693,1188.7318,1178.1556,1159.3649,1169.4263,1191.1329,1186.2917,1167.7556,
CPV,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1834.7032,1841.8915,1930.5347,1883.5153,1900.2892,1939.1328,1948.9456,1947.2428,1984.4331,2008.5585,2126.5278,2133.4131,2233.4675,1959.1467
CRI,national,4398.4883,4641.207,4626.6968,4422.0088,3936.5864,3463.1375,3558.8005,3714.7449,3771.908,3866.1396,3906.6265,3888.0752,3982.4053,4040.4983,3898.7512,4164.7168,4444.3818,4557.1538,4544.1787,4512.3711,4619.0581,4720.9531,4702.4819,4655.6729,4680.4331,4858.772,5018.0635,5071.8135,5241.2012,5435.5879,5773.9609,6037.4331,5976.7505,6250.5073,6597.6006,6993.3579,7045.4082,7302.9795,7561.7837,7763.106,8110.52,8161.9629,8217.0137,7789.8516
CUB,national,2235.9431,2366.252,2378.7195,2241.2927,2664.4377,2906.9404,3059.366,3297.2346,3230.8943,3234.6514,3264.552,3303.6724,3321.8293,3075.8965,2741.1526,2238.7444,1975.5035,2077.9358,2098.8608,2170.9243,2210.9307,2242.4658,2347.3394,2387.4241,2470.1807,2514.9548,2663.8672,2699.7939,2707.3059,3213.9534,3265.6418,3212.0234,3243.7876,3498.8347,3544.4167,3653.1196,3832.9102,4000.0547,4287.4136,4460.9019,4534.0454,4636.2261,,
CYP,national,4309.6987,4769.4731,5013.0469,5240.0957,5241.8423,5775.4106,6144.3096,6338.48,6632.1357,6670.1973,6957.3755,7607.2637,8017.3086,8550.8965,9158.6758,9201.541,8565.3467,8963.2861,11360.61,11595.967,11717.197,12408.871,12783.329,13662.759,14265.579,14537.894,14988.432,15853.094,16237.398,16594.068,17828.025,18813.979,17120.395,17441.516,16852.322,16140.129,15044.518,15202.112,15765.765,16499.396,17134.482,17795.742,18075.779,16947.318
CZE,national,,,,,,,,,,,,,,5593.2803,4405.3325,4788.5981,4843.125,5043.8438,5278.2046,5678.3535,5851.2188,5833.3433,6025.9888,6134.9375,6343.145,6552.0029,6889.4189,7085.396,7328.728,7583.1162,7851.0908,8019.417,7936.2686,8020.5229,8035.4229,7937.5391,8007.0771,8111.1968,8408.415,8709.7744,9037.9404,9323.752,9536.6523,8862.6328
DEU,national,12805.143,13276.009,13703.022,13881.067,13808.305,13682.428,13911.333,14232.059,14528.081,15076.496,15589.628,15941.538,16299.162,16841.217,17448.295,17823.289,17719.648,17907.154,18131.029,18367.27,18476.945,18740.664,19215.77,19505.484,19705.854,19401.193,19472.309,19601.496,19761.373,20049.127,20028.412,20133.648,20167.365,20341.766,21105.492,21382.008,21400.893,21535.781,21763.66,22115.451,22344.822,22597.281,22899.4,21519.697
DJI,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.8243,1503.1091,1633.1752,1788.3518,1946.4093,2008.231,2076.9465,1944.2517
DNK,national,16706.879,16943.043,17075.877,16673.516,16468.766,16712.951,17044.303,17653.027,18438.025,19726.203,19326.195,18962.787,19011.703,19132.855,19392.91,19824.752,19588.732,20822.555,21062.117,21457.416,21997.879,22433.736,22332.859,22344.4,22315.344,22565.799,22804.768,23802.963,24615.355,25257.813,25590.895,25565.736,24556.543,24639.279,24605.707,24638.908,24604.957,24703.629,25089.143,25497.176,25913.35,26685.063,26915.729,26482.955
DOM,national,1907.0734,1858.8967,1773.1433,2080.6953,2035.067,2076.2234,2087.3323,2092.3513,2014.0662,2057.4829,2260.3521,2385.3203,2461.6157,2195.3738,2216.4958,2460.7454,2517.3354,2472.7761,2578.0171,2625.6536,2788.7319,2829.3997,2949.2236,3001.8228,3002.8511,3070.0527,2947.4944,2985.762,3316.5979,3569.8564,3728.3433,3881.7058,4048.0837,4273.479,4404.9014,4435.3779,4481.0444,4664.5547,4908.5361,5146.6997,5311.6465,5553.0889,5749.4419,5499.6245
DZA,national,1286.2656,1249.3617,1329.9113,1424.0963,1502.4548,1484.4371,1530.8179,1561.7021,1610.6428,1549.9816,1420.3289,1260.2709,1363.9984,1282.5931,1159.2117,1186.8428,1131.441,1101.9852,1103.5748,1058.3418,1018.9113,1024.7776,1040.1934,1050.7865,1086.214,1116.6783,1151.5731,1208.5802,1245.4115,1266.618,1313.1232,1380.0994,1439.0553,1492.2521,1551.8704,1598.6698,1645.3202,1683.1359,1713.3724,1733.9764,1729.4581,1742.5496,1745.0653,1619.0771
ECU,national,2508.7043,2499.0166,2626.8186,2760.1067,2888.1987,2904.4585,2726.4827,2707.2749,2747.2693,2686.9204,2789.2236,2646.78,2587.9092,2682.594,2726.7009,2692.1753,2715.2485,2774.438,2822.7207,2797.8555,2902.9827,3039.9937,2616.9519,2588.2732,2731.5715,2873.9468,2910.1233,3045.7661,3127.8391,3209.7476,3290.2593,3410.9375,3322.6118,3522.4333,3646.5366,3695.4956,3783.1396,3827.0217,3762.1409,3609.321,3678.231,3689.2793,3638.3301,3332.4368
EGY,national,1498.636,1448.085,1335.8223,1427.7255,1404.6029,1443.4158,1510.0038,1553.953,1581.0294,1601.0422,1627.5455,1659.9619,1692.106,1722.8921,1746.7146,1764.3079,1791.3599,1821.9111,1851.0317,1888.5341,1926.6984,1968.9149,2022.7286,2073.325,2095.1357,2100.8037,2108.01,2141.7522,2222.5269,2329.8511,2433.7222,2525.9316,2598.6104,2668.887,2768.8057,2839.4749,2883.3196,2924.8411,2972.5889,3038.8511,3053.3032,3021.6255,3085.292,
ESP,national,9602.7148,9596.3252,9635.7344,9756.1309,9590.2383,9536.6543,9527.208,9468.8369,9650.0186,9948.6152,10513.485,11004.377,11583.37,11977.802,12292.245,12498.058,12196.854,12270.565,12425.865,12677.522,12981.634,13497.946,14088.38,14647.752,15110.224,15356.611,15438.209,15789.758,16166.941,16529.391,16777.004,16395.563,15667.133,15652.766,15213.245,14698.882,14321.293,14606.834,15049.048,15441.355,15871.026,16069.466,16112.15,14113.491
EST,national,,,,,,,,,,,,,,,,,2919.5457,3008.7317,3218.3777,3586.5378,4108.4678,4297.2261,4301.0469,4581.5469,4931.167,5441.5898,6007.6851,6535.4121,7212.377,8189.1006,8920.1162,8538.8594,7362.1587,7285.2729,7531.8018,7888.8711,8209.8467,8528.5752,8940.1914,9335.3965,9553.3574,9932.8369,10301.351,10009.838
ETH,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.73016,398.36942,419.03943,440.96765,458.64081,473.96765,506.05389,595.71765,732.07056,
FIN,national,10936.663,11159.421,11778.947,12037.794,12162.164,12715.5,13032.791,13390.897,13879.041,14404.788,15038.363,15827.889,16507.641,16386.346,15804.247,15057.992,14586.028,14901.02,15575.56,16109.536,16623.59,17379.439,17919.07,18257.725,18704.891,19126.004,19867.836,20553.336,21133.402,21877.787,22547.814,22884.76,22110.203,22668.723,23216.98,23195.68,22968.547,23012.451,23305.35,23802.953,23926.764,24304.248,24436.561,23252.883
FJI,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3083.2432,,,,,
FRA,national,11798.098,12206.045,12568.146,12661.485,12849.083,13199.188,13236.201,13247.936,13419.531,13832.083,14203.938,14593.059,14976.039,15287.439,15302.278,15397.602,15322.112,15520.893,15731.26,15982.933,16012.204,16589.139,17075.693,17580.863,17892.955,18133.186,18272.572,18492.416,18797.295,19066.787,19448.984,19441.584,19400.771,19668.789,19694.789,19516.762,19515.475,19582.469,19801.564,20100.898,20339.012,20482.484,20799.188,19288.262
FRO,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25708.824,,,,,
GAB,national,2551.3162,3437.8237,3036.8572,2999.5764,3224.9502,2812.4929,3361.0103,2995.7344,2748.2485,3321.2363,2712.834,2322.9165,3061.5356,2887.7666,2755.7666,2619.0469,2529.2683,2201.9275,2181.6008,1924.9988,1863.47,2199.7893,2270.3328,2315.2417,2253.9924,2248.2571,2200.5513,2205.8337,2255.146,2328.2036,2342.1382,2345.8303,2384.3516,2476.2388,2559.603,2617.7573,2726.1274,2775.2356,2794.2534,2772.8289,2707.7024,2627.5652,2587.3337,2480.3123
GBR,national,12087.106,12733.363,13277.413,13250.347,13267.288,13416.979,13975.243,14276.167,14797.224,15717.211,16547.01,17791.02,18364.092,18487.789,18050.443,18285.469,19032.605,19652.309,20024.518,20711.803,21707.201,22544.697,23476.502,24428.918,25201.922,25922.539,26662.301,27355.311,27840.773,28081.813,28517.809,28185.844,27208.936,27308.008,27067.973,27341.889,27874.715,28317.279,28939.508,29697.898,29831.297,30074.193,30234.02,26779.506
GEO,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364.2419,2596.7515,2725.1794,2802.9016,2961.8147,3069.2109,2893.8875,3107.2373,3289.0898,3532.4102,3728.1389
GHA,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.62836,764.30371,857.48138,853.91199,977.08429,1010.2341,1049.4088,1228.5339,1302.249,1305.3964,1268.9451,1262.1252,1350.2991,1376.3494,
GIN,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.02942,642.36475,608.68115,594.06335,568.7381,578.83368,612.07147,654.55273,627.60254,655.4314,682.81201,670.80347,674.92603,680.37549,534.28851
GMB,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.98291,557.22278,520.60425,542.88885,573.008,578.68512,599.69574,546.37311,523.43488,565.39355,551.28485,539.55499,526.57452,559.87817,596.34351,602.98871,
GNB,national,,,,,,,,,,,,,,,,,,,,,,,,478.03775,532.02264,532.02869,488.21179,512.23596,482.0416,498.00015,491.03745,507.10388,507.4834,557.43011,528.47168,514.11914,509.15433,475.31784,514.60327,555.87726,632.22009,537.18256,530.0932,497.24954
GNQ,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2209.0818,3543.9182,3713.3811,3917.9619,3800.1951,3935.2349,3913.9265,4000.4114,4525.8604,4501.9028,4409.1177,4355.6406,4337.3794,4323.1797,4315.5024,4312.231
GRC,national,7739.5923,8244.293,8609.0557,8563.6875,8429.2031,8661.3574,8791.6895,8781.416,8792.0781,8633.2529,8833.7432,9334.7832,9869.8652,10021.786,10188.358,10340.627,10201.326,10347.791,10559.434,10794.219,11220.342,11667.816,12029.653,12282.87,12661.951,13257.172,13825.1,14288.357,14705.946,15069.723,15644.088,16161.796,15850.14,14797.813,13535.442,12591.382,12235.369,12317.914,12360.782,12348.341,12606.724,12919.495,13176.935,12504.767
GRL,national,,,,,,,,,,,,,,,,,,,,,,,,,,,14470.646,15802.695,16815.691,17330.623,17605.941,17693.535,17822.707,17573.086,17646.811,17507.23,17415.543,17597.568,17686.57,17926.463,18165.154,18412.205,,
GTM,national,2452.22,2516.3362,2561.6567,2583.0901,2551.1123,2409.2429,2311.7856,2274.6279,2205.0488,2162.7576,2185.6829,2213.1875,2217.6265,2201.6543,2237.1416,2281.845,2320.0408,2372.6133,2436.5498,2445.3076,2483.8533,2536.7346,2565.5442,2591.6301,2625.752,2652.5105,2695.4636,2740.3975,2798.9067,2871.2131,2966.769,3036.7117,2971.3218,3017.8022,3071.2659,3111.9346,3170.9619,3258.0698,3368.1729,3447.678,3503.0515,3569.6624,3673.6289,3578.666
GUM,national,,,,,,,,,,,,,,,,,,,,,,,,,,18828.904,17424.816,18221.631,19015.508,18434.051,18536.33,19071.547,19210.781,19029.705,19267.924,19953.766,20031.256,20038.002,20308.803,20477.625,20856.984,20537.488,20737.164,
HKG,national,6036.5254,6940.5879,7192.5078,7855.437,8256.5508,8554.7646,9076.5635,9513.834,9821.6934,10532.031,11536.739,12512.191,12857.167,13618.444,14756.422,15888.819,16843.705,17538.875,17475.125,17339.109,18147.959,17007.893,17022.34,17634.869,17750.527,17487.174,17248.863,18334.691,18901.635,19925.408,21463.291,21740.529,21732.633,22892.623,24647.615,25377.117,26443.02,27134.896,28185.975,28570.977,29914.932,31246.848,30764.066,27807.719
HND,national,1370.7728,1366.1582,1307.6227,1367.1445,1335.5133,1320.6183,1261.9808,1315.3978,1280.4529,1315.7172,1296.8922,1285.7896,1314.9155,1282.0381,1308.2533,1299.4355,1318.7689,1287.9968,1273.0936,1301.7728,1304.7155,1325.282,1277.481,1326.9822,1350.7834,1371.2712,1395.9719,1429.9353,1481.9044,1573.6948,1631.9946,1644.5121,1611.3827,1636.7041,1663.0012,1701.9768,1734.4215,1747.5488,1784.3848,1824.1459,1886.8383,1958.3374,2016.5616,1860.3899
HRV,national,,,,,,,,,,,,,,,,,,,4494.5537,4641.3853,5216.9985,5154.3511,5024.8501,5304.9429,5800.6245,6348.7754,6642.0078,6942.5005,7251.0835,7342.6694,7713.3359,7947.1211,7251.4785,7157.2349,7258.3589,7107.9434,7020.2422,6875.9189,6958.0498,7226.2271,7541.9917,7864.0503,8185.0854,7709.7832
