country_code,data_level,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
LCA,national,4295.0503,4667.0068,4771.0293,4598.5723,4822.9756,4860.4404,5035.8486,5326.7661,5679.1396,6385.6704,6513.5103,7280.0171,7792.2637,8424.4951,8336.4307,8887.8906,8837.2373,8874.6602,8919.6963,9059.1182,8872.0703,9300.2158,9427.5273,9326.8711,8926.5947,8895.835,9209.4561,9799.9326,9664.9375,10141.443,10173.6,10528.47,10099.23,10151.047,10619.466,10531.288,10148.099,10280.123,10093.618,10409.537,10718.86,10975.826,10914.503,8651.3496
LIE,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167313.27,,,,,
LKA,national,848.35217,880.2699,920.47717,958.28516,997.1861,1023.184,1057.2017,1095.5139,1134.0858,1166.7068,1170.0756,1182.3684,1193.3936,1253.7194,1295.6884,1337.3621,1414.6465,1479.8596,1548.5492,1596.5092,1689.2433,1759.6846,1825.6545,1923.4135,1880.2589,1939.3462,2037.2821,2130.1389,2244.8213,2398.4324,2542.5935,2674.7463,2750.2019,2950.3906,3176.9204,3462.9368,3552.6985,3694.3005,3843.7808,3972.1025,4067.9932,4157.2837,4225.1064,4052.7468
LSO,national,445.03326,511.2825,510.9509,482.98996,473.09042,481.06494,478.00067,491.94229,492.728,504.06812,496.70728,527.99072,546.66656,567.06,593.06677,620.17548,627.86743,651.44012,659.66803,683.7348,696.89447,697.17078,692.78723,715.00848,739.40729,746.92633,785.42542,803.65594,835.6098,873.6626,911.62842,961.87006,948.3595,995.58136,1037.2485,1096.8285,1109.0371,1119.7716,1146.0647,1178.0184,1132.0093,1109.2559,1096.2169,982.9704
LTU,national,,,,7570.3643,7841.4561,8117.3042,8155.3521,8201.7236,7899.1226,8125.0327,8222.5303,8828.9209,8734.9893,8209.4512,7728.0903,6088.2393,5125.2427,4654.9385,4934.0356,5228.1572,5704.6006,6175.6396,6148.6099,6420.8379,6896.4629,7421.4097,8272.4756,8915.4951,9762.5605,10655.114,11980.104,12420.402,10695.487,11102.484,12041.878,12673.595,13257.002,13844.432,14258.229,14804.297,15655.699,16436.975,17234.322,17208.031
LUX,national,40049.582,41606.863,42483.168,42688.168,42328.02,42771.742,44038.539,46715.133,47926.57,52475.559,54196.477,58358.281,63456.059,66000.531,70751.516,71088.344,73086.797,74853.031,74865.984,74886.383,77961.695,82137.203,87660.078,92490.508,94205.813,96230.875,97558.758,100252.24,101181.34,105571.71,112372.68,110050.52,104532.3,106501.22,105247.91,104445.73,105296.6,105541.48,105419.61,108307.88,107099.05,107158.73,108526.38,104529.34
LVA,national,,,,7643.0972,7771.604,7893.9917,7997.4648,8167.6943,7940.165,8088.1426,7988.5635,8275.0615,8712.3184,8792.9834,7663.0874,5235.5107,4652.6226,4829.5688,4968.687,5155.0171,5666.7646,6082.8945,6301.6343,6723.8003,7242.2314,7846.1265,8589.5762,9403.0205,10523.68,11891.438,13180.945,12888.252,11235.882,10959.271,11446.847,12405.318,12791.022,13157.392,13780.913,14236.706,14839.309,15552.021,16049.579,15568.662
MAC,national,,,,,,23343.637,24721.941,25729.248,24859.379,25437.045,27886.029,28884.059,29240.656,30560.605,30800.359,34060.141,35063.348,35818.082,36258.582,35385.281,34585.164,32338.135,30913.799,31973.258,32133.824,34148.285,37183.57,45943.27,48495.207,53770.473,60249.168,60995.352,60461.855,73991.008,87924.031,93801.758,101489.38,97247.555,74818.945,73009.734,79040.391,82943.68,79747.461,36172.293
MAR,national,1168.2811,1165.8539,1192.2429,1205.7748,1156.0591,1229.1628,1216.5342,1264.7358,1311.0658,1402.4783,1369.9081,1503.113,1516.986,1539.9675,1621.2856,1559.2325,1521.2167,1654.8721,1541.397,1707.1971,1657.7773,1754.854,1751.7129,1763.4008,1869.6669,1905.072,1994.8154,2065.9993,2109.0623,2242.397,2294.5142,2401.6018,2472.7932,2534.259,2631.4541,2673.0457,2754.8491,2788.7209,2875.2581,2867.0159,2950.2122,3004.6323,3044.9063,2818.7717
MCO,national,89778.164,92329.563,94502.406,94798.469,94228.719,94875.555,94443.938,94434.055,94965.125,96577.289,98616.984,102883.8,106885.98,109249.26,109628.24,110270.48,108226.06,109566.27,110811.91,111066.91,112582.13,115470,118224.55,121655.16,123068.66,123081.2,123143.43,124848.44,125925.47,131881.84,149446.59,148993.11,130794.91,132094.02,139708.45,139442.72,150972.22,160000.38,165989.5,170153.53,162819.39,171223.98,181709.34,159221.61
MDA,national,,,,3644.3279,3828.9932,4024.8987,4166.208,4218.396,3772.7905,3989.1702,3955.0471,3906.4722,4130.0776,3948.2227,3194.583,2226.5674,2205.5647,1522.3254,1502.2454,1416.7917,1445.4634,1351.4438,1307.9761,1338.2633,1423.0762,1537.6328,1643.7386,1769.7491,1907.1151,2004.2194,2069.135,2234.7778,2103.3447,2254.9329,2387.5085,2373.74,2589.1113,2720.2148,2732.457,2885.8743,3072.7969,3260.5273,3435.4775,3250.3057
MDG,national,714.62512,675.99011,721.6109,707.85339,620.35052,591.24451,579.60919,573.13251,563.47784,558.50519,549.37799,552.29327,558.66669,559.75488,509.34128,500.33569,495.76425,480.72379,473.96265,469.2919,471.52692,474.74561,481.64709,487.66013,501.11847,425.73929,453.49335,463.28799,471.19492,482.3349,495.36313,513.73309,479.55997,469.24054,463.66275,464.74316,462.70779,465.41629,467.23544,473.00516,478.61066,480.88889,488.93954,442.19296
MDV,national,,,,2959.0605,3071.9458,3200.6362,3223.9763,3655.2573,4000.5989,4184.4233,4439.9854,4704.9136,5011.8071,4628.3154,4724.6284,4892.2612,5019.6841,5256.1519,5538.793,5858.0332,6237.8789,6590.2617,6867.3735,6981.5479,6544.2979,6832.0225,7553.2915,7788.167,6589.127,8109.5742,8534.9043,9119.2969,8222.0449,8521.8379,8892.9111,8732.6289,8954.5566,9181.7119,9033.4102,9190.0029,9437.9063,9822.54,10197.093,6660.8335
MEX,national,6337.7222,6731.4058,7202.3101,7677.2031,8134.1138,7903.7412,7455.0073,7538.895,7538.4736,7154.248,7130.3667,7079.8555,7229.1201,7460.6968,7632.4429,7760.9058,7773.1616,8018.7212,7390.7148,7765.605,8168.916,8461.4932,8567.0781,8861.8691,8702.9854,8580.8877,8587.0889,8801.3223,8877.8516,9142.8047,9214.3535,9181.4004,8568.6182,8878.5615,9076.3018,9280.2588,9282.9922,9426.3242,9616.6455,9751.5693,9842.4004,9945.7764,9820.4482,8909.6777
MHL,national,,,,,2501.8042,2572.0625,2760.7559,2669.2598,2566.4482,2941.8335,3058.916,3086.813,2956.4521,2929.8291,2918.0354,3068.9253,3217.4094,3402.3206,3501.3567,3169.4094,3012.1301,2987.5957,2961.6936,3017.4819,3153.8894,3168.2935,3074.0183,3059.582,3070.6501,3062.2009,3074.2561,2946.8589,3061.8557,3200.814,3158.3694,3123.8931,3196.7188,3172.5493,3206.4751,3247.7239,3336.5046,3460.2703,3586.6514,3478.0034
MKD,national,3480.5103,3720.6965,3939.772,3942.9585,3958.0947,3974.0273,3874.8459,3985.9771,3940.967,4202.6626,4136.5415,3996.7317,4065.2424,3653.7791,3433.3247,3215.4128,2982.1958,2933.1804,2898.2224,2923.4565,2954.5225,3038.1384,3154.8477,3283.3779,3169.3237,3240.1091,3301.312,3445.8069,3600.9524,3779.675,4017.792,4230.7329,4207.8047,4339.9644,4433.8877,4408.2964,4530.6821,4687.2964,4861.5542,4994.5591,5043.6924,5184.6943,5386.2002,5115.9185
MLI,national,467.98019,453.11029,491.20288,461.09122,458.69327,415.99704,414.78659,405.55011,479.28735,484.70575,477.466,505.89044,519.05835,496.90646,543.33417,513.08325,515.56244,520.85175,511.89758,533.98267,545.52905,571.75671,588.31787,571.65771,640.5307,640.79779,677.8866,666.95538,687.93488,696.67505,697.34863,706.71082,716.91278,731.53381,732.39734,705.13947,700.69757,728.8783,751.4729,772.13184,789.07263,802.03363,815.37909,781.73145
MLT,national,6028.9043,6632.4014,7254.2881,7684.6885,7881.021,7889.9927,7731.9233,7803.1577,7865.4937,8035.6865,8308.584,8934.0342,9571.1475,10074.265,10419.915,10796.746,11168.417,11689.714,12344.771,12727.242,13295.312,13886.23,14455.7,17189.49,16860.447,17164.521,17746.705,17652.641,18133.971,18521.557,19338.344,19948.082,19573.771,20557.646,20566.336,21221.512,22070.967,23286.123,24921.604,25354.176,26672.232,27090.932,27489.422,24531.959
MMR,national,172.29645,178.8499,185.50279,193.71202,202.48833,209.54465,215.28647,220.41216,222.8998,218.84413,206.90347,189.54445,181.96768,184.20323,185.29967,192.85202,204.97165,216.57784,229.11479,241,252.11026,265.00058,286.69754,318.6944,354.00769,392.77191,440.49817,496.48016,559.16339,627.95129,699.52509,770.91058,844.90662,917.65527,976.50018,1034.7756,1107.9524,1174.9091,1225.9094,1330.0939,1400.0254,1481.8464,1558.068,1596.6843
MNE,national,5517.2319,5766.9004,5714.3384,7001.2256,6688.4829,6824.2676,6666.582,6857.5566,6836.5317,7026.6304,6650.814,6394.1372,6375.7407,5786.1729,5315.9336,4034.3762,2612.1479,2692.8442,3128.3638,4085.0645,4486.7837,4721.0273,4288.9741,4429.6147,4460.3506,4527.0942,4621.0049,4816.9888,5010.9497,5433.4507,5795.4673,6203.041,5831.0459,5979.519,6166.0845,5993.0879,6199.7275,6304.1929,6514.2725,6704.8452,7020.2871,7378.5005,7680.7412,6512.6177
MNG,national,1232.6423,1288.824,1304.7561,1356.7451,1433.1913,1514.0983,1562.4526,1612.8094,1659.8815,1765.4999,1775.325,1815.6831,1846.2267,1752.1348,1575.4469,1413.3179,1356.6198,1375.0768,1451.5916,1472.1499,1516.9603,1554.3677,1588.23,1592.234,1624.2234,1684.6196,1783.9988,1951.7134,2068.3984,2216.9229,2411.1665,2587.7778,2514.9165,2629.6484,3028.1616,3335.7937,3650.6016,3860.3257,3875.3218,3858.5151,4000.8379,4233.9727,4394.9883,4126.6992
MNP,national,,,,,,,,,,,,,,,,,,,,,,,,,,27513.441,27826.039,27305.975,24129.459,22737.195,21475.279,19305.705,16038.452,16329.533,15111.962,15152.296,15422.21,15916.858,16314.384,20927.088,25609.23,20533.127,18141.883,
MOZ,national,250.72556,245.24521,241.25951,242.25594,248.32843,225.94524,186.64462,171.80104,171.77542,167.24571,192.16408,208.38356,221.09758,220.19048,225.1293,204.02406,216.77695,222.02394,219.19278,236.46059,256.1734,274.63419,299.10883,294.64691,321.01782,340.70474,353.4606,370.34097,383.71078,409.20477,428.76938,447.68436,463.11948,479.88449,501.50024,523.29407,544.44751,568.59131,589.85907,595.07764,599.69153,602.53009,598.81329,574.59515
MRT,national,1566.3074,1513.4751,1540.2357,1546.2032,1553.3224,1473.1851,1484.4132,1395.9445,1397.9327,1437.7072,1425.9998,1412.4583,1441.5018,1379.4651,1368.1071,1358.1458,1401.3624,1324.1509,1417.6561,1462.6766,1368.5272,1371.2408,1385.332,1296.3218,1251.6067,1234.3251,1283.3243,1306.52,1378.5952,1585.3562,1510.165,1462.3674,1421.8824,1417.0494,1433.3357,1453.812,1470.1534,1488.7764,1524.0718,1499.8362,1549.5763,1575.3121,1620.995,1549.9573
MUS,national,2463.5286,2524.6914,2568.3809,2271.3496,2369.5806,2469.4653,2456.2495,2544.9011,2699.7297,2940.1741,3177.7244,3370.2537,3493.8777,3718.3923,3841.626,4038.3345,4193.5527,4306.2896,4452.4785,4653.438,4856.9058,5097.9307,5164.9556,5533.9771,5674.2227,5725.9663,6021.522,6242.9819,6316.4429,6592.9507,6938.8496,7286.2461,7507.8281,7817.8413,8123.5972,8384.3242,8646.9922,8954.5576,9260.4473,9609.251,9966.7695,10335.849,10643.771,9058.207
MWI,national,286.08008,304.43332,308.47278,301.05823,277.93082,278.224,281.20657,286.63657,287.21603,271.71585,260.02927,252.89746,243.90392,248.77129,264.97119,243.37062,266.28796,238.15237,275.20465,290.08463,293.98401,297.11557,297.63708,294.34393,272.77029,270.73697,279.35123,287.27216,289.04684,294.52039,313.88812,328.36594,345.63501,358.94092,365.73611,362.13156,370.30081,380.58899,380.59698,379.62393,384.42075,390.8407,401.39267,394.00317
MYS,national,2605.5232,2708.4775,2887.499,3026.3721,3159.5354,3269.3247,3392.1074,3565.6802,3437.1277,3383.2922,3455.9282,3687.666,3905.5471,4139.1108,4414.2139,4684.3257,5020.4307,5347.7168,5727.1152,6141.1104,6424.1729,5802.8784,6010.4653,6392.5811,6286.1348,6488.3848,6727.6709,7043.7764,7274.9712,7531.3647,7850.4268,8073.9346,7808.6582,8247.7822,8550.1543,8888.7021,9179.3672,9601.1777,9955.2432,10258.042,10707.748,11075.576,11414.579,10631.508
NAM,national,3126.5085,3148.9751,3173.009,3287.9543,3248.5947,3164.9089,3034.3772,2947.3396,2872.3813,2907.9292,2901.5813,2816.2944,2766.2598,2730.5256,2866.4695,2990.4126,2870.981,2853.2578,2898.8743,2927.5227,2988.8052,3027.271,3072.0959,3124.9504,3111.3367,3211.2837,3298.2798,3647.4038,3680.6592,3875.0222,4011.6394,4043.646,3982.2263,4147.3154,4282.0366,4420.7271,4587.979,4782.0317,4896.6152,4808.6509,4670.9492,4632.3911,4506.1738,4047.8621
NCL,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32520.295,,,,,
NER,national,595.31982,656.22516,683.05347,647.34515,627.87854,623.34613,582.27063,470.59045,492.49518,508.85123,494.70377,513.32208,502.79395,480.98532,463.72623,457.65292,443.91507,436.95831,432.50668,418.12427,409.84668,435.01129,418.79849,399.07278,412.78537,417.50461,411.12061,397.59241,411.12756,419.51578,416.74683,432.3194,424.32678,443.35126,436.54968,464.14774,470.08646,482.13623,484.15314,492.56396,497.71988,513.62677,523.88422,522.5556
NGA,national,2250.9868,2057.8865,2132.667,2159.9153,1826.2008,1658.2797,1440.1637,1388.5347,1433.4341,1397.4556,1404.8041,1468.6797,1458.2689,1588.5023,1554.1198,1585.6035,1514.9319,1450.8076,1414.1013,1437.2162,1443.0631,1443.8885,1416.5165,1450.7838,1498.5229,1685.2009,1763.694,1878.1508,1948.0485,2012.8447,2089.7771,2172.7937,2285.7346,2403.6453,2464.345,2500.6411,2597.009,2688.2673,2687.48,2575.4556,2529.3853,2512.1924,2502.6523,2396.0364
NIC,national,2843.3005,2541.7688,1813.6194,1842.5775,1886.7302,1819.8818,1853.1091,1777.3877,1663.1266,1607.9752,1561.2767,1337.5282,1286.1362,1257.5931,1227.525,1204.8966,1173.8104,1187.3101,1232.3173,1285.7938,1312.959,1338.6808,1409.7883,1444.9525,1465.7441,1455.869,1472.0378,1529.1946,1573.053,1616.0798,1674.942,1708.8208,1630.0885,1679.0371,1761.2141,1850.7001,1916.2776,1981.7477,2049.8516,2115.9348,2185.9133,2086.0334,1984.8168,1922.3539
NLD,national,25349.34,25873.143,26212.703,26355.07,25969.771,25530.211,25960.041,26648.867,27209.275,27812.813,28170.629,28952.375,30051.283,31093.545,31601.941,31899.004,32075.805,32827.074,33683.195,34701.203,36017.551,37465.641,39090.664,40440.676,41070.523,40897.875,40768.723,41433.738,42184.809,43574.773,45120.527,45920.676,44009.898,44372.656,44851.273,44225.184,44037.59,44503.992,45175.23,45920.313,46978.449,47807.59,48424.254,46327.672
NOR,national,35709.559,36949.965,38434.473,40059.98,40560.449,40506.863,41976.922,44392.082,46717.219,48432.586,49051.68,48663.949,48966.664,49741.426,51032.059,52551.953,53726.477,56122.113,58151.598,60766.633,63631.941,64914.254,65768.984,67437.742,68489.469,69106.313,69327.43,71654.633,73036.742,74189.57,75624.438,75043.531,72823.305,72426.563,72194.781,73178.781,73046.906,73650.313,74355.516,74493.117,75610.648,75953.578,76005.227,75017.156
NPL,national,359.138,363.2439,355.77768,356.34589,369.65213,363.41824,364.68469,384.8504,396.55902,400.34653,409.05112,424.2301,432.72775,444.8739,456.18298,461.64999,475.80692,491.28201,500.21942,514.3078,523.99133,532.37799,549.87415,570.23865,575.6814,577.81226,594.30872,610.73248,623.75549,637.02509,659.21613,687.99023,715.39648,742.87524,772.13116,804.89844,844.0567,885.10022,899.74023,928.61072,990.99097,1043.7368,1050.6815,1015.3734
NRU,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,3389.4417,3508.0601,3246.8433,3132.74,3584.7954,3922.8391,4309.1006,4740.6421,5719.1196,7283.9834,8225.2891,8448.7188,8271.2842,8189.5503,8359.4297,8346.5449,8244.2051
NZL,national,22492.92,22557.266,23142.324,23410.078,24405.916,24389.299,24900.061,25868.781,26124.51,26838.125,26866.074,26697.543,26612.527,26408.299,24884.973,24896.602,26187.541,27164.457,28033.936,28591.783,28797.426,28770.646,30179.896,30874.688,31756.758,32668.725,33487.625,34322.633,35064.496,35637.605,36375.781,35666.191,35263.672,35406.676,35930.699,36534.938,37232.66,38015.93,38630.727,39181.691,39758.266,40304.363,40315.473,40218.391
OMN,national,11923.977,10872.099,10729.479,10760.928,11912.171,12573.981,13904.803,15434.921,16806.018,16453.289,15311.545,15661.564,16869.207,16187.106,16430.447,17008.938,17263.52,17295.662,17699.766,17974.805,18948.279,19430.818,19468.957,20624.789,21295.961,20701.588,19715.928,19485.951,19448.465,19941.338,20230.299,21142.887,21458.387,20640.309,19868.119,20102.24,19654.217,18610.813,18444.928,18459.225,17774.451,17393.549,16694.133,15743.225
PAK,national,631.89014,648.18585,671.59644,708.6319,734.86047,757.91266,776.24414,798.57727,823.44629,845.21954,876.81348,903.55872,918.1778,934.30829,966.37341,983.81091,983.32953,998.01343,1017.83,1017.9638,1006.8338,1009.3593,1021.3279,1034.1344,1039.47,1057.089,1101.7655,1152.2871,1195.9965,1231.5676,1243,1242.8942,1242.6207,1242.3054,1254.0183,1276.3339,1306.5447,1339.6942,1379.3778,1425.8107,1476.2124,1496.2725,1468.2328,1434.4746
PAN,national,4651.6948,4980.8604,5079.3843,5607.001,5979.7363,6154.4067,5744.7017,5768.5884,5920.3745,5998.3462,5763.4136,4886.2656,4858.2632,5142.229,5510.2383,5839.8833,6032.8789,6078.7622,6059.8296,6179.3364,6445.7715,6780.2168,6906.188,6955.2852,6860.9487,6881.251,7036.8823,7426.6509,7815.2251,8337.585,9169.1533,9893.6953,9840.333,10232.36,11193.99,12079.545,12695.235,13113.267,13630.301,14062.443,14596.741,14880.663,15073.001,12172.311
PER,national,3776.9248,3583.4189,3636.2983,3757.0869,3869.1526,3768.1362,3296.4138,3336.0261,3326.7603,3558.0125,3817.1064,3381.198,2901.7031,2700.0063,2704.6665,2637.9915,2723.9746,3002.3962,3165.49,3194.3228,3339.5417,3268.4998,3263.905,3303.501,3281.824,3422.2754,3529.4873,3670.6914,3867.5273,4123.7974,4438.5938,4804.8047,4818.5972,5177.8413,5460.9355,5748.5908,6030.4204,6109.1567,6229.1006,6380.0259,6432.9243,6574.3169,6611.4927,5792.188
PHL,national,1759.8906,1801.3514,1850.9048,1894.6229,1906.5182,1923.6454,1907.3151,1725.4546,1564.2175,1576.1674,1601.5851,1664.3397,1721.9886,1730.4938,1680.5948,1646.9847,1643.1486,1675.0967,1712.3094,1771.5897,1821.9023,1772.7004,1792.3246,1830.9132,1846.9314,1875.7245,1931.1088,2017.6742,2077.7681,2149.3298,2250.6094,2309.7263,2304.8364,2433.0085,2484.4893,2610.9678,2740.4565,2866.822,3001.0432,3167.5024,3338.4417,3500.9338,3664.7908,3269.6707
PLW,national,,,,,,,,,,,,,,,,,,,,,,,,11906.163,12405.222,12484.354,12236.148,12791.317,13232.318,13448.438,13733.866,13220.141,12840.17,13298.809,14155.379,14285.065,14152.875,15066.822,15861.29,15666.396,15192.535,15025.177,14378.678,13176.609
PNG,national,1824.1448,1929.8564,1914.6705,1821.7937,1768.7965,1727.7549,1735.9948,1684.3888,1706.6656,1741.7438,1745.7651,1752.9622,1686.7921,1597.4048,1709.2845,1901.472,2196.3391,2273.2842,2146.5408,2257.1978,2116.3508,1987.2777,1976.5607,1883.9338,1841.6399,1801.3297,1803.4205,1814.3417,1887.6732,1944.2963,2046.4885,1991.3729,2076.615,2235.0964,2210.9521,2265.7644,2304.8916,2564.9138,2679.3467,2770.395,2811.7974,2749.1177,2816.7188,2666.2112
POL,national,5777.6006,5934.7891,5770.2896,5574.1079,4971.979,4687.9282,4881.0718,4821.4756,4970.3843,5112.4458,5203.5239,5369.356,5568.4727,5120.1528,4744.0884,4848.5088,5016.979,5271.3828,5638.145,5978.3896,6359.7754,6652.5303,6962.772,7356.7754,7451.4141,7606.6401,7878.0659,8275.457,8569.4297,9100.5986,9748.5342,10156.584,10437.162,10858.535,11369.029,11519.685,11656.403,12059.247,12578.495,12979.255,13604.54,14332.916,15016.673,14640.81
PRI,national,14481.55,15361.902,16090.548,16329.812,16117.744,15639.79,15749.809,16294.055,16790.234,17526.252,18375.504,19134.871,19093.736,18881.973,19400.535,20143.176,20846.127,21556.578,22065.033,22627.492,23629.359,24785.744,25753.072,26927.207,27831.418,27939.143,29156.848,30095.549,29667.523,29433.838,29162.033,28770.994,28578.967,28706.572,29000.717,29303.285,29490.391,29659.057,29862.621,29885.484,29781.291,29972.648,29601.146,28811.439
PRK,national,,,,,,,,,,,,,,2455.8186,2315.959,2120.5461,1996.2933,1925.9561,1816.009,1733.0995,1604.8995,1579.9309,1664.6422,1657.1444,1704.3733,1710.9496,1729.6221,1753.6919,1808.0618,1778.4957,1746.9276,1794.6573,1768.8896,1751.4363,1756.6108,1770.9209,1781.3008,1791.3436,1762.5167,1742.0223,1673.2784,1596.3517,,
PRT,national,9830.9678,9999.332,10450.557,10812.603,10892.702,11057.497,10987.26,10739.324,11010.664,11456.187,12190.535,13117.126,13982.341,14566.429,15237.801,15415.794,15082.348,15186.946,15782.635,16274.391,16914.918,17638.811,18224.51,18787.475,19018.045,19059.988,18811.877,19102.637,19216.305,19493.393,19942.822,19977.662,19335.502,19662.451,19357.395,18647.457,18577.082,18825.479,19242.367,19692.988,20433.268,21049.15,21608.719,19747.359
PRY,national,2668.9314,2912.999,3172.3513,3447.5791,3658.7522,3504.9805,3300.5864,3295.9216,3346.6689,3413.5918,3569.8926,3677.1736,3826.3267,3879.3706,3912.1433,3879.4541,3972.2124,4084.311,4261.8286,4230.7666,4312.791,4223.0005,4078.6675,3904.3022,3796.6777,3724.8354,3816.0867,3903.3091,3922.5586,4049.1626,4208.0488,4420.3506,4349.6743,4767.2778,4904.147,4803.0503,5130.4541,5329.3696,5413.7759,5570.6055,5762.7324,5871.2813,5774.166,5670.752
PSE,national,1609.8876,1767.6486,1696.2028,1900.0227,1744.8004,1845.2598,1716.5122,1743.3497,1675.168,1933.0256,1814.7955,1720.8643,1698.0161,1938.4657,1716.2115,1962.2657,2004.8323,2137.3787,2189.2676,2118.8354,2323.2148,2589.2151,2732.8811,2436.0029,2153.46,1836.9656,2041.5923,2426.4158,2632.2463,2540.2676,2569.9844,2685.9861,2840.0159,2927.0811,3128.1082,3237.9163,3309.6311,3227.8494,3272.1543,3483.0991,3462.98,3417.7944,3378.4346,2917.8877
QAT,national,92892.82,95059.688,92503.063,92612.109,82158.875,70027.109,61875.535,67282.953,55399.152,54701.258,52955.992,53284.73,54004.738,39446.609,38155.918,41748.094,41175.211,41705.918,41351.156,42147.801,52111.625,55275.199,55173.387,56864.988,56915.793,58542.094,57075.621,61582.973,57624.129,61522.398,60926.738,60799.133,59090.906,63001.711,65129.379,63233.707,62733.43,62784.902,63039.113,62800.367,60262.746,59757.797,59098.527,56026.887
ROU,national,4511.4917,4883.2788,4909.1968,4899.3657,4875.2036,5041.3989,5322.3408,5618.8311,5587.8687,5691.9292,5704.9717,5646.8135,5300.127,4996.688,4389.1685,4040.7019,4108.0649,4275.8037,4551.5356,4743.0425,4526.061,4443.3779,4433.5957,4548.6021,4853.207,5224.7622,5385.7876,5981.4082,6299.4102,6845.6113,7450.0547,8280.3047,7888.896,7626.2944,7809.9771,8004.9092,8337.6738,8670.9756,8969.1484,9444.9951,10195.075,10714.016,11221.708,10828.451
RUS,national,7423.9424,7510.9316,7535.0601,7749.0415,7793.4883,7789.0439,7886.1924,7860.1592,7921.1152,8060.1714,7998.5801,8076.6802,8105.8882,7849.5122,7432.0156,6345.9067,5798.9097,5071.7388,4862.6421,4686.8589,4760.3354,4515.5059,4819.3765,5323.6626,5618.9507,5910.167,6370.4487,6856.6724,7323.3794,7949.8901,8640.3984,9093.6924,8381.8613,8755.1133,9124.4678,9475.6826,9621.5098,9520.9404,9313.0137,9313.9678,9473.1797,9739.9004,9942.374,9666.8145
RWA,national,358.40741,378.40375,409.211,430.74484,439.16766,432.85779,443.7395,409.67072,410.72711,413.245,392.65692,392.48001,382.15811,372.3801,373.51999,417.97678,410.97134,215.74666,296.72815,324.72159,346.26965,347.5535,336.6456,344.93997,360.68335,398.77368,401.35983,425.12344,456.59076,487.51898,511.6951,553.83044,572.90216,599.2074,630.93219,668.79913,683.40167,707.73676,751.07739,775.47571,785.30463,830.42932,885.59961,834.38959
SAU,national,37275.977,33535.945,35516.156,35380.469,33898.266,25215.52,19879.518,17857.529,15248.763,16969.652,15129.574,16403.893,15700.242,17453.412,19427.857,19606.398,18815.773,18452.225,18070.402,18162.047,18009.314,18178.049,17137.721,17690.668,17032.363,16094.706,17384.801,18219.863,18683.385,18669.621,18496.332,19117.936,18202.699,18568.369,19813.26,20249.805,20175.559,20327.676,20627.928,20503.381,19946.955,20067.779,19801.875,18691.248
SDN,national,1098.9443,999.76031,918.03516,900.84424,935.19629,957.44733,944.7525,868.81506,789.68756,808.83093,899.02472,872.88202,926.66504,853.70172,894.40186,928.87311,946.36151,931.14563,961.20886,991.24744,1066.7905,1082.8285,1086.1659,1123.5527,1163.7534,1199.6993,1239.9999,1267.8206,1302.5531,1349.6216,1388.2057,1402.9081,1328.2266,1344.1713,1423.3792,1314.2202,1308.1536,1336.5018,1329.636,1343.1344,1320.6461,1254.8591,1198.5178,1127.7244
SEN,national,1068.5026,1002.0463,1046.1095,1059.7516,1084.1085,1137.4063,1041.4795,1050.0774,1053.8879,1054.3652,1086.9093,1045.9546,1055.2234,1016.3446,1012.5442,995.79163,980.3009,952.69995,978.31073,973.13232,978.82843,1012.5125,1051.2842,1066.6217,1086.1763,1060.7535,1092.7014,1115.0259,1133.717,1130.364,1132.0067,1142.8669,1142.866,1149.6465,1133.1934,1146.1781,1141.4269,1178.9128,1219.2494,1260.848,1316.8447,1360.2393,1381.6018,1364.8383
SGP,national,11133.587,11855.194,12824.934,13943.839,14726.713,15095.395,16175.299,17267.986,17137,17383.545,18973.1,20581.195,22016.043,23255.984,24115.404,24955.49,27121.217,29200.615,30366.686,31335.68,32822.09,31029.281,32544.281,34876.668,33585.578,34583.258,36688.898,39790.324,41726.113,44082.293,46098.43,44526.023,43255.457,48668.578,50685.297,51663.492,53292.613,54676.703,55646.617,56757.918,59271.059,61056.586,61173.906,58056.805
SLB,national,,,,2374.2073,2254.646,2144.7461,2157.281,2094.24,1967.819,1907.063,2009.7504,1978.896,2006.804,1994.4763,2055.4092,2251.7939,2276.3394,2391.9275,2560.0188,2529.0947,2436.7852,2400.8044,2324.3433,1939.0745,1737.1575,1644.0391,1705.9586,1773.6809,1826.6616,1871.0278,1910.481,1976.3152,1980.3552,2099.3308,2195.1838,2177.541,2232.3528,2195.302,2167.1199,2234.146,2292.1335,2321.136,2289.5869,2136.3376
